steamid,playtime_forever,achievement_count,category_activity_pca_recalc,player_type
76561198002399439,2481,43,4.472595531198561,1
76561198172925593,79682,37,3.304715076699072,1
76561198034663705,418,0,-2.7426462184955027,0
76561198021536460,3429,28,1.8794618589967256,1
76561198029049127,408,0,-2.7426462184955027,0
76561197975413392,434,0,-2.7426462184955027,0
76561197987211098,79,2,-2.542883349245559,0
76561198381755148,1837,43,4.472595531198561,1
76561197993397600,1578,17,0.0305169518779584,0
76561197969991065,1550,21,0.6692930038622207,1
76561198126812721,6962,32,2.6216610757644307,1
76561198121767373,396,0,-2.7426462184955027,0
76561198032550800,313,0,-2.7426462184955027,0
76561198271393531,37922,43,4.472595531198561,1
76561198230358608,393,0,-2.7426462184955027,0
76561197983806198,5620,0,-2.7426462184955027,0
76561198040105839,4714,43,4.472595531198561,1
76561197986188338,694,10,-0.9518151655781604,0
76561198064614327,3799,36,3.1548042560657956,1
76561199033013466,198,0,-2.7426462184955027,0
76561198143142509,855,18,0.0307818918401172,0
76561198061737345,41,2,-2.363935175528766,0
76561197988417915,60,2,-2.542883349245559,0
76561198084374770,186,0,-2.7426462184955027,0
76561198018534147,189,9,-1.2583449369373587,0
76561198006714621,155,0,-2.7426462184955027,0
76561198335061024,454,0,-2.7426462184955027,0
76561198142817702,649,0,-2.7426462184955027,0
76561198098604636,256,0,-2.7426462184955027,0
76561198065699464,15444,43,4.472595531198561,1
76561198428261375,35,1,-2.4684155228018585,0
76561197987842001,348,13,-0.5744496432085651,0
76561198043607469,3521,28,1.9370127161582953,1
76561197973472887,195,7,-1.6670064154930997,0
76561198020850053,402,0,-2.7426462184955027,0
76561198028125071,565,0,-2.7426462184955027,0
76561197972542742,159,0,-2.7426462184955027,0
76561198352747639,2066,43,4.472595531198561,1
76561198078361063,14666,43,4.472595531198561,1
76561198001622086,32798,40,3.958070088858955,1
76561197990317825,3704,38,3.578945772392716,1
76561198049226196,980,13,-0.5744496432085651,0
76561198112780782,181,0,-2.7426462184955027,0
76561198077966385,39,3,-2.0665321539929873,0
76561198117798611,1846,0,-2.7426462184955027,0
76561198105390244,349,12,-0.8867552975627684,0
76561198068979743,523,7,-1.717842013059421,0
76561198079203100,20824,43,4.472595531198561,1
76561198055597355,2031,24,1.2100337453172074,1
76561198308478763,1769,43,4.472595531198561,1
76561198026912448,1201,3,-2.339456829122629,0
76561197982617834,170,10,-1.3013993052774024,0
76561198053070206,394,0,-2.7426462184955027,0
76561197979751856,21856,36,3.1253282197730448,1
76561198062394830,394,0,-2.7426462184955027,0
76561197999659168,786,0,-2.7426462184955027,0
76561198025266541,150,0,-2.7426462184955027,0
76561198058164023,2717,15,-0.4400677903211926,0
76561198136729976,392,0,-2.7426462184955027,0
76561198059216394,9063,41,4.149318998446266,1
76561198112009549,332,5,-1.970314370241001,0
76561197993215917,473,0,-2.7426462184955027,0
76561198010287383,22597,35,2.9495766089878255,1
76561198104956330,269,0,-2.7426462184955027,0
76561198118069340,2016,43,4.472595531198561,1
76561199048307659,198,0,-2.7426462184955027,0
76561198004400320,11606,36,3.347769445039116,1
76561197994448955,385,0,-2.7426462184955027,0
76561198052203863,40,1,-2.642764783870531,0
76561198004823797,141,0,-2.7426462184955027,0
76561198217979953,347,0,-2.7426462184955027,0
76561198059395340,16567,43,4.472595531198561,1
76561198066765397,28599,42,4.310957264822414,1
76561198093579202,423,0,-2.7426462184955027,0
76561198063997290,8100,33,2.628058688479937,1
76561197960292807,82,6,-1.7668878501180714,0
76561198098080821,1944,21,0.6987820642411179,1
76561198320249287,248,5,-2.0411185458117154,0
76561198156345324,58640,28,1.583735616813817,1
76561198038195848,267,0,-2.7426462184955027,0
76561198142329708,424,0,-2.7426462184955027,0
76561198309762695,20678,35,2.9632358895416315,1
76561198163139044,3049,43,4.472595531198561,1
76561198031209270,2186,0,-2.7426462184955027,0
76561198016012993,467,0,-2.7426462184955027,0
76561198075674749,410,10,-1.1160553289022144,0
76561198138017493,3116,0,-2.7426462184955027,0
76561198030728359,18724,43,4.472595531198561,1
76561198007893547,28414,40,3.9349515774587305,1
76561198207088253,222,0,-2.7426462184955027,0
76561198070644433,3584,23,1.1946900361734425,1
76561197996865611,31538,36,3.2525119948897485,1
76561197978127481,9059,43,4.472595531198561,1
76561199086098585,444,0,-2.7426462184955027,0
76561198111678291,1163,12,-0.8127473741543124,0
76561198021474487,619,0,-2.7426462184955027,0
76561198026716698,344,5,-2.0411185458117154,0
76561198136397211,385,0,-2.7426462184955027,0
76561198052111779,24276,29,1.9392654800809457,1
76561198051639199,451,0,-2.7426462184955027,0
76561198000257721,442,5,-1.970314370241001,0
76561198102339835,651,6,-1.7668878501180714,0
76561198055786013,49245,40,3.931832948356175,1
76561198027036398,2093,0,-2.7426462184955027,0
76561198028922089,2803,43,4.472595531198561,1
76561198263784049,198,0,-2.7426462184955027,0
76561198262904340,243,0,-2.7426462184955027,0
76561197979911851,387,0,-2.7426462184955027,0
76561198021422660,259,0,-2.7426462184955027,0
76561197972745621,362,5,-2.0411185458117154,0
76561198009854709,8760,25,1.4979979909213443,1
76561198039417534,188,7,-1.9553824624218756,0
76561198103107523,5707,35,3.0146072020025168,1
76561198249392362,403,0,-2.7426462184955027,0
76561198065795715,423,6,-1.7668878501180714,0
76561198082031773,1256,16,0.0690518135737619,0
76561198021653480,719,8,-1.697427385087388,0
76561198013178966,323,0,-2.7426462184955027,0
76561198169462091,704,0,-2.7426462184955027,0
76561198063563156,333,0,-2.7426462184955027,0
76561197982332228,2954,0,-2.7426462184955027,0
76561198309643622,715,17,0.0993462572465565,0
76561198081999502,22734,43,4.472595531198561,1
76561198075820042,6731,43,4.472595531198561,1
76561198046878168,359,2,-2.542883349245559,0
76561198125123765,485,0,-2.7426462184955027,0
76561198194518970,450,1,-2.544189369809561,0
76561197967370369,154,0,-2.7426462184955027,0
76561198322706831,2810,43,4.472595531198561,1
76561198071221914,12374,19,0.21733773433441,0
76561198078207454,75935,40,3.837856446943326,1
76561197971359239,43783,43,4.472595531198561,1
76561197960759094,543,10,-1.12026130349182,0
76561198030277114,429,11,-0.8160007662052915,0
76561198090598330,296,6,-1.967060978190022,0
76561198449576368,1759,21,0.6670344007595915,1
76561198103866743,7323,28,1.7686884989591507,1
76561198117925723,2459,43,4.472595531198561,1
76561198289298559,2406,22,0.991669478195174,1
76561197999117252,3919,27,1.7845294224855064,1
76561198234227036,1273,31,2.4914215554683414,1
76561198246701002,262,0,-2.7426462184955027,0
76561198058115931,138,1,-2.544189369809561,0
76561197969417973,4907,43,4.472595531198561,1
76561198048392507,11279,9,-1.6343645327722105,0
76561198063601821,153,0,-2.7426462184955027,0
76561197979084213,551,4,-2.244545065934645,0
76561197960301580,22168,33,2.634137546791374,1
76561198028137544,133,0,-2.7426462184955027,0
76561197995588045,52,4,-2.244545065934645,0
76561198256827513,2214,43,4.472595531198561,1
76561198141448555,1459,25,1.314439604825155,1
76561197998949214,7315,34,2.8700697145119074,1
76561198084941880,5313,27,1.6051770109789232,1
76561197993515847,1406,0,-2.7426462184955027,0
76561197996966511,5709,33,2.813402664855124,1
76561198963491346,6509,43,4.472595531198561,1
76561198011302473,16788,36,3.2365606322323908,1
76561199163346378,5040,43,4.472595531198561,1
76561197970767462,981,18,0.2478936487293597,0
76561198044681116,1927,4,-2.2395753944976566,0
76561197971204006,588,4,-2.1687712189269424,0
76561197997112174,255,3,-2.240881415061659,0
76561197975391677,3310,19,0.4077733028611014,0
76561198078011536,473,10,-1.2505637077110807,0
76561198022852314,559,0,-2.7426462184955027,0
76561198261798215,3665,43,4.472595531198561,1
76561198011246742,4169,27,1.70192604440513,1
76561198228638448,1858,16,-0.281594080050559,0
76561198023531599,300,4,-2.1641723062788216,0
76561197970791672,398,0,-2.7426462184955027,0
76561197999392948,61432,39,3.759199966673512,1
76561198187580027,526,0,-2.7426462184955027,0
76561198350365789,4887,43,4.472595531198561,1
76561198090664778,2834,0,-2.7426462184955027,0
76561198041034384,1070,17,0.0761535959634353,0
76561198077248235,369,0,-2.7426462184955027,0
76561198096265586,144,7,-1.5942548684354083,0
76561197974786730,6067,34,2.890844504074317,1
76561198030123832,1386,29,1.991412937391248,1
76561198078952194,3535,43,4.472595531198561,1
76561198067261759,536,4,-2.1409999804366873,0
76561198084092954,3037,43,4.472595531198561,1
76561197982079483,1760,20,0.525377736473983,0
76561198151617563,320,5,-1.970314370241001,0
76561198071922719,570,4,-2.1247243620775307,0
76561198005968036,13399,30,2.132819495857955,1
76561197965964690,375,0,-2.7426462184955027,0
76561198027667124,456,0,-2.7426462184955027,0
76561198001471216,143,3,-2.4430019146205866,0
76561198036714867,10612,42,4.328667239724178,1
76561198115795404,6371,33,2.636220414737578,1
76561198060721962,441,12,-0.7520522963282162,0
76561198034218764,3907,25,1.3095367719162228,1
76561198084178836,128,6,-1.8794802794355685,0
76561197996251755,720,8,-1.4503265769610247,0
76561198016019048,451,0,-2.7426462184955027,0
76561197989930177,1184,21,0.7238215610737787,1
76561198006159566,3841,43,4.472595531198561,1
76561197998776409,262,0,-2.7426462184955027,0
76561197994002775,656,0,-2.7426462184955027,0
76561198130370824,475,15,-0.1780953157874319,0
76561197972344657,7427,43,4.472595531198561,1
76561197998444372,595,0,-2.7426462184955027,0
76561198101049562,604,0,-2.7426462184955027,0
76561198013729168,3923,23,0.9251805990523274,1
76561198019754955,9036,43,4.472595531198561,1
76561198072532181,7734,23,1.0229442145553098,1
76561197993881753,832,30,2.2511339383249824,1
76561198048964461,36664,43,4.472595531198561,1
76561198077644112,581,0,-2.7426462184955027,0
76561198366885777,90,0,-2.7426462184955027,0
76561198008117679,314,0,-2.7426462184955027,0
76561198011208350,316,0,-2.7426462184955027,0
76561198121070383,617,13,-0.6112682255183594,0
76561198023296561,396,0,-2.7426462184955027,0
76561198058781656,1335,21,0.7378385763303058,1
76561198322492284,6173,33,2.665907051660299,1
76561197988610065,2991,0,-2.7426462184955027,0
76561198166927505,21221,43,4.472595531198561,1
76561198119652767,59,3,-2.344426500559617,0
76561198096194280,5371,43,4.472595531198561,1
76561197987034326,394,0,-2.7426462184955027,0
76561198116664699,8079,43,4.472595531198561,1
76561198097953835,25884,39,3.7515787540753793,1
76561198067439789,283,0,-2.7426462184955027,0
76561197993745077,124,0,-2.7426462184955027,0
76561198079213042,31926,36,3.218850657330627,1
76561198005996565,28255,41,4.127329567833235,1
76561198008332774,147,0,-2.7426462184955027,0
76561197988329388,5068,43,4.472595531198561,1
76561198039493969,25063,31,2.36565336991692,1
76561198064860636,2915,22,0.4741318800856547,0
76561198017412459,6060,33,2.677124894751124,1
76561198036279598,4854,22,0.7590856761835614,1
76561198101771814,753,5,-2.144663631309673,0
76561198016849836,7104,43,4.472595531198561,1
76561198063952731,2966,19,0.0495265320796349,0
76561198080106269,322,0,-2.7426462184955027,0
76561198075466721,7177,34,2.878399864571133,1
76561197999339700,552,0,-2.7426462184955027,0
76561197985415939,148,0,-2.7426462184955027,0
76561198275228651,150,0,-2.7426462184955027,0
76561198090321265,70715,43,4.472595531198561,1
76561198041689171,2575,0,-2.7426462184955027,0
76561198070686374,546,0,-2.7426462184955027,0
76561198009717070,14535,40,3.994395991665367,1
76561198057329243,140,0,-2.7426462184955027,0
76561198018555921,387,0,-2.7426462184955027,0
76561197978114813,2068,22,0.7699588086578104,1
76561198082998253,682,0,-2.7426462184955027,0
76561198414768551,458,9,-1.125333764822721,0
76561198013939675,133,6,-1.7668878501180714,0
76561198046979629,484,0,-2.7426462184955027,0
76561198379883679,2417,43,4.472595531198561,1
76561198030926535,11005,39,3.67837704222494,1
76561198029374030,109,5,-1.9225615296602072,0
76561198004859223,419,2,-2.3685340881768866,0
76561197965388486,4471,43,4.472595531198561,1
76561198081481766,5101,28,1.808637010102776,1
76561197983064780,390,9,-1.2488474283250717,0
76561197998883514,21676,37,3.551815884825435,1
76561198034698530,393,0,-2.7426462184955027,0
76561198120468864,49233,18,0.0894957503180456,0
76561198033808029,272,0,-2.7426462184955027,0
76561197983524304,206,0,-2.7426462184955027,0
76561197971410481,1640,25,1.456168946818798,1
76561198028569459,453,0,-2.7426462184955027,0
76561197982606807,343,13,-0.7097217188648137,0
76561197982718230,237,5,-2.0829067995584976,0
76561198350914535,5763,22,0.7691874625733387,1
76561198000505067,159,0,-2.7426462184955027,0
76561198014626499,658,8,-1.606965863127933,0
76561197982581727,5297,34,2.786674654906072,1
76561198153525620,10724,43,4.472595531198561,1
76561198281175891,218,0,-2.7426462184955027,0
76561198282335679,563,0,-2.7426462184955027,0
76561197992906798,529,0,-2.7426462184955027,0
76561198111200508,21174,37,3.41231224301761,1
76561198152365403,2819,43,4.472595531198561,1
76561198017293639,60881,41,4.11208714263697,1
76561198063902227,89,0,-2.7426462184955027,0
76561198063990605,534,0,-2.7426462184955027,0
76561198026535099,52,0,-2.7426462184955027,0
76561198037440919,1243,14,-0.4804234975824789,0
76561198047270545,5114,25,1.2683080362008787,1
76561198066945046,4928,0,-2.7426462184955027,0
76561197997740965,415,0,-2.7426462184955027,0
76561198089801281,219,0,-2.7426462184955027,0
76561197979235430,114,6,-1.7668878501180714,0
76561198043251650,2295,18,0.2638450113867178,0
76561198009055009,222,0,-2.7426462184955027,0
76561198258571297,1817,43,4.472595531198561,1
76561198004691205,12022,36,3.2916022043883184,1
76561197970675024,7959,26,1.4148675333954197,1
76561197985000161,423,0,-2.7426462184955027,0
76561197988448073,5004,22,0.8396673824422546,1
76561198868784748,7224,43,4.472595531198561,1
76561198125355177,1453,18,0.2073415839730435,0
76561198033535814,482,4,-1.9666507193680156,0
76561197965274807,78187,43,4.472595531198561,1
76561198036995672,216,6,-1.79271171712135,0
76561199055203334,354,0,-2.7426462184955027,0
76561197969226943,279,0,-2.7426462184955027,0
76561198011541019,24570,34,2.9745279162869025,1
76561198013566220,19874,43,4.472595531198561,1
76561198350131628,449,0,-2.7426462184955027,0
76561198062901118,455,0,-2.7426462184955027,0
76561198216975279,142,0,-2.7426462184955027,0
76561197987924419,192,5,-1.965344698804013,0
76561198000547270,3924,27,1.81890829168719,1
76561199064473105,1365,0,-2.7426462184955027,0
76561198032349132,2101,23,0.8815052804022746,1
76561197962767542,546,0,-2.7426462184955027,0
76561198000374639,852,4,-2.244545065934645,0
76561197991757040,17518,43,4.472595531198561,1
76561197971110737,26897,30,2.0645908677368277,1
76561198370061003,190,0,-2.7426462184955027,0
76561198062227632,4821,30,2.2218393499199616,1
76561198056047449,12517,29,1.8881104255777712,1
76561198077603629,2860,33,2.6381677862245545,1
76561197993279741,72,4,-2.3431204799956147,0
76561198377078331,43036,43,4.472595531198561,1
76561198000262690,713,9,-1.368668132182186,0
76561198053005358,5267,41,4.125240719601248,1
76561198861426666,302,3,-2.4430019146205866,0
76561198253459984,8845,36,3.2244368361386826,1
76561198805739359,674,7,-1.4926571544244274,0
76561198024195554,556,10,-1.0031009279372298,0
76561198005265551,366,0,-2.7426462184955027,0
76561198047167723,589,0,-2.7426462184955027,0
76561198078178103,586,0,-2.7426462184955027,0
76561197995168435,724,11,-0.9145761802662612,0
76561198027233260,274,0,-2.7426462184955027,0
76561198014974789,576,0,-2.7426462184955027,0
76561197995083097,5677,43,4.472595531198561,1
76561198000015568,56671,39,3.6652234652606626,1
76561197970493829,9280,34,2.8506416501670233,1
76561198054553341,649,0,-2.7426462184955027,0
76561198047112621,12849,38,3.622892887797261,1
76561198046474043,11042,43,4.472595531198561,1
76561197967576247,963,15,-0.2033598128399603,0
76561197995290159,2989,8,-1.5489019910219943,0
76561197987502418,197,3,-2.4430019146205866,0
76561198035961744,2047,0,-2.7426462184955027,0
76561197967303226,2491,24,1.0166901483179305,1
76561198118421272,131,0,-2.7426462184955027,0
76561198006268674,14516,43,4.472595531198561,1
76561197992409766,473,6,-2.026559206838568,0
76561198063836659,826,16,-0.1720239506830736,0
76561198051733124,42939,43,4.472595531198561,1
76561198302923503,397,9,-1.2886883105848774,0
76561198000284462,2673,18,0.095662270932584,0
76561198029028690,51,0,-2.7426462184955027,0
76561198352269269,2458,39,3.736027640831377,1
76561198000711279,204,6,-1.8612572895894353,0
76561198351577048,5658,43,4.472595531198561,1
76561198047029812,19169,43,4.472595531198561,1
76561198042633209,6603,40,4.01210596656713,1
76561198913010922,3784,43,4.472595531198561,1
76561198200337814,13000,43,4.472595531198561,1
76561198120594540,995,5,-2.1396939598726847,0
76561197989786789,171,4,-2.070195804865973,0
76561197962737643,1853,23,1.055225010013734,1
76561198133307300,332,7,-1.7355519879611847,0
76561198053948039,7088,38,3.607650462600996,1
76561197989086731,12052,43,4.472595531198561,1
76561197960366517,411,0,-2.7426462184955027,0
76561198136898080,454,9,-1.1760958812673803,0
76561197971981160,22484,40,3.931832948356175,1
76561198089299679,458,0,-2.7426462184955027,0
76561197979718121,1050,0,-2.7426462184955027,0
76561198050854730,1362,21,0.6692930038622207,1
76561197970799580,237,9,-1.332735167434289,0
76561198117143056,28827,38,3.5531219053894376,1
76561197993775251,757,17,0.0053899431940065,0
76561198031542514,476,0,-2.7426462184955027,0
76561198011629103,18314,43,4.472595531198561,1
76561197984235967,401,0,-2.7426462184955027,0
76561197998052523,704,22,0.8331383593380692,1
76561198115840410,137,8,-1.5671249808681271,0
76561198092364177,3678,26,1.6572700253110428,1
76561198255569062,8333,43,4.472595531198561,1
76561198054004608,2110,43,4.472595531198561,1
76561197988903500,152,0,-2.7426462184955027,0
76561197971576301,484,6,-1.9412371111867437,0
76561197997317410,4940,31,2.362191536144201,1
76561198071107427,15127,35,3.118969222705655,1
76561198839371460,35,3,-2.170077239490945,0
76561198021038522,431,0,-2.7426462184955027,0
76561198033602078,2031,22,0.9005385966315322,1
76561198027987860,787,20,0.5234918286660054,0
76561198024200123,461,0,-2.7426462184955027,0
76561198282831248,505,0,-2.7426462184955027,0
76561198015223061,247,10,-1.2955440162785163,0
76561197969915893,752,2,-2.3685340881768866,0
76561198085369626,589,9,-1.3504451423360528,0
76561198009764050,8230,36,3.2475553475389067,1
76561198053301435,1606,19,0.4158871949626163,0
76561198059307202,27552,43,4.472595531198561,1
76561198119104567,10669,43,4.472595531198561,1
76561197993312863,151,0,-2.7426462184955027,0
76561198045407759,2883,34,2.7539337449788284,1
76561198033162411,78,2,-2.3685340881768866,0
76561198057078777,8138,43,4.472595531198561,1
76561197995014608,1204,8,-1.55989670632851,0
76561197961444200,1479,19,0.403122820806488,0
76561198070109610,12879,43,4.472595531198561,1
76561197992375357,14964,33,2.6132703271389373,1
76561198275649621,3225,43,4.472595531198561,1
76561198932133287,6834,43,4.472595531198561,1
76561198993697628,1770,27,1.741207408633498,1
76561198004116274,2063,43,4.472595531198561,1
76561198025257831,485,0,-2.7426462184955027,0
76561198064609090,2887,24,1.3340546183554989,1
76561198333271860,664,15,-0.1575543437461431,0
76561198275249113,5532,35,3.1411783688106727,1
76561198038616833,39801,36,3.197983437678191,1
76561198022898802,4528,43,4.472595531198561,1
76561198314093601,7998,43,4.472595531198561,1
76561198053965300,491,0,-2.7426462184955027,0
76561198082363887,668,6,-1.8354334225861568,0
76561198037613508,1860,19,0.3895503130149683,0
76561198146593189,5598,0,-2.7426462184955027,0
76561198269571712,132,7,-1.6670064154930997,0
76561198018742597,516,0,-2.7426462184955027,0
76561198011368261,53377,39,3.7515787540753793,1
76561197969052165,156,10,-1.2505637077110807,0
76561198036348117,50672,43,4.472595531198561,1
76561198067953510,22211,37,3.4173075060165687,1
76561198042773556,21093,43,4.472595531198561,1
76561198003093454,3375,0,-2.7426462184955027,0
76561198066612518,546,0,-2.7426462184955027,0
76561197992274874,511,0,-2.7426462184955027,0
76561198179992770,1896,27,1.7245388522158265,1
76561197988118202,7067,32,2.571845702678419,1
76561198003232563,1592,9,-1.3944919991854643,0
76561198038911024,17301,33,2.5700151518149843,1
76561197990086462,6507,43,4.472595531198561,1
76561198036933650,557,0,-2.7426462184955027,0
76561197966158801,4634,26,1.3927496501235237,1
76561198408792535,1268,18,-0.0299338593092142,0
76561198096461150,784,9,-1.3226739038457973,0
76561197999551579,297,0,-2.7426462184955027,0
76561197988995835,2200,25,1.3159940382536168,1
76561197986074665,23212,38,3.4849692709798674,1
76561198344068866,2555,43,4.472595531198561,1
76561197978569122,15006,34,2.779824450510163,1
76561198107029439,13330,37,3.4921181732871545,1
76561197968658003,265,0,-2.7426462184955027,0
76561197991213990,3690,26,1.4707342660777285,1
76561198044048161,3247,15,-0.3687352112107556,0
76561198044440062,273,0,-2.7426462184955027,0
76561198023077730,4821,12,-1.0177486969182408,0
76561198042395850,164,0,-2.7426462184955027,0
76561198108831399,16701,43,4.472595531198561,1
76561198101432241,11429,43,4.472595531198561,1
76561198014485998,500,0,-2.7426462184955027,0
76561198018528411,69,6,-1.7486648602719383,0
76561198016615227,27665,43,4.472595531198561,1
76561198280830500,319,13,-0.6112682255183594,0
76561197970532816,1047,27,1.843156325402851,1
76561198046468073,174,5,-1.970314370241001,0
76561198032591844,888,7,-1.7795988448105964,0
76561197975440895,625,18,0.1512525820692208,0
76561198233046160,2641,43,4.472595531198561,1
76561198004595236,18380,43,4.472595531198561,1
76561198001462963,29214,31,2.2998662987325633,1
76561198009015400,406,0,-2.7426462184955027,0
76561198000826779,337,0,-2.7426462184955027,0
76561198024246936,6052,29,2.1227292613794617,1
76561197960547315,609,0,-2.7426462184955027,0
76561197963550511,480,3,-2.4430019146205866,0
76561198034385973,214,7,-1.6670064154930997,0
76561198072381855,323,0,-2.7426462184955027,0
76561198108620000,1264,0,-2.7426462184955027,0
76561198046680021,473,0,-2.7426462184955027,0
76561198826748776,3672,30,2.25207337032879,1
76561198074545639,1813,21,0.6919188357590627,1
76561198334021534,3197,43,4.472595531198561,1
76561198047070953,6660,30,2.0774791400884105,1
76561198027883320,7502,24,1.287756469758299,1
76561198870293187,75,5,-2.243239045370643,0
76561198112672661,165,3,-2.344426500559617,0
76561197969171432,1351,0,-2.7426462184955027,0
76561198041298094,744,18,0.3172105672819167,0
76561198014776829,767,20,0.6197970020108224,1
76561198026265094,50,7,-1.591232568485397,0
76561198048140997,10768,43,4.472595531198561,1
76561198003344867,4860,31,2.5322613415016053,1
76561198029996726,754,9,-1.4231966893937438,0
76561198160078610,466,2,-2.444307935184589,0
76561198045740239,38073,37,3.396440286364132,1
76561198048076196,846,0,-2.7426462184955027,0
76561198113457184,470,0,-2.7426462184955027,0
76561198075851949,14855,32,2.469125777706843,1
76561198032741304,53,6,-1.8685947692870548,0
76561198078423165,4441,24,1.297728715549087,1
76561197966690560,28039,43,4.472595531198561,1
76561198040484666,2449,43,4.472595531198561,1
76561198863590935,4798,43,4.472595531198561,1
76561198058577517,6846,26,1.6354152016164238,1
76561198078103345,96,6,-1.7668878501180714,0
76561198064409203,10100,42,4.328667239724178,1
76561198007921883,8382,27,1.674588534329154,1
76561198141806754,1012,16,-0.2088425329928679,0
76561198000630472,136,6,-1.7668878501180714,0
76561198023594531,577,0,-2.7426462184955027,0
76561198128679947,516,4,-2.244545065934645,0
76561197986353054,683,6,-1.7626818755284657,0
76561198150023286,222,7,-1.7686041295040806,0
76561198061023307,7343,43,4.472595531198561,1
76561198203362334,2745,43,4.472595531198561,1
76561198025213357,283,0,-2.7426462184955027,0
76561197993698981,330,0,-2.7426462184955027,0
76561197972731767,577,0,-2.7426462184955027,0
76561198205968384,13176,43,4.472595531198561,1
76561198027214426,57652,43,4.472595531198561,1
76561198989466867,2634,43,4.472595531198561,1
76561198006766715,11189,40,3.986282099563853,1
76561198019708471,160,4,-2.1668238474399657,0
76561197965217014,768,9,-1.524794403404725,0
76561198163992822,6724,37,3.506323947786252,1
76561198003319092,3279,43,4.472595531198561,1
76561198000307034,1715,24,1.1836968633695597,1
76561197979933859,2577,31,2.4152122556914892,1
76561198049807324,17777,38,3.578945772392716,1
76561198024968498,343,0,-2.7426462184955027,0
76561198089404867,459,0,-2.7426462184955027,0
76561198218497305,233,12,-0.8854989212120035,0
76561197987089584,68,4,-1.9666507193680156,0
76561198067824708,247,9,-1.3246212753327742,0
76561197993529099,29369,39,3.7515787540753793,1
76561198356654676,6976,42,4.328667239724178,1
76561197984813768,595,0,-2.7426462184955027,0
76561198008369751,67065,43,4.472595531198561,1
76561197965333589,212,0,-2.7426462184955027,0
76561197961318302,657,8,-1.6687226948791083,0
76561198118726910,452,0,-2.7426462184955027,0
76561198055326676,420,0,-2.7426462184955027,0
76561198272335001,336,0,-2.7426462184955027,0
76561198028883943,12239,39,3.814141797384571,1
76561198021180815,481,2,-2.542883349245559,0
76561198027880845,219,11,-1.0712154664331697,0
76561198061248268,19136,15,-0.4145276562184268,0
76561198176059619,339,0,-2.7426462184955027,0
76561198081301799,1003,15,-0.4910994584849263,0
76561198040161412,564,0,-2.7426462184955027,0
76561197978582795,121,4,-2.3431204799956147,0
76561198083931265,2683,43,4.472595531198561,1
76561197990183727,10876,28,1.9592937671107915,1
76561198043892935,45618,33,2.5845656369306584,1
76561198057942218,537,20,0.1433829228350793,0
76561197994445738,535,0,-2.7426462184955027,0
76561197960405174,206,6,-1.897190254337332,0
76561198022971777,227,9,-1.3504451423360528,0
76561197988167503,578,0,-2.7426462184955027,0
76561198094411705,7024,28,1.792685647445418,1
76561198071692863,27453,36,3.213934800335549,1
76561198049211014,523,0,-2.7426462184955027,0
76561198163792761,48248,43,4.472595531198561,1
76561198173634835,380,0,-2.7426462184955027,0
76561197969773091,217,0,-2.7426462184955027,0
76561197991991520,502,0,-2.7426462184955027,0
76561197999726935,10509,40,4.056152823416542,1
76561197993824256,12460,33,2.603344008351107,1
76561198127495504,241,0,-2.7426462184955027,0
76561198008438473,451,9,-1.4159684148541265,0
76561197966873544,699,9,-1.3922333960828353,0
76561197988535411,2549,3,-2.4430019146205866,0
76561198060685657,217,6,-1.9412371111867437,0
76561197994164612,3176,43,4.472595531198561,1
76561198002385573,585,2,-2.3685340881768866,0
76561198055487656,61,0,-2.7426462184955027,0
76561198283785877,560,0,-2.7426462184955027,0
76561198010001511,625,0,-2.7426462184955027,0
76561197988234566,21175,35,3.063927650549728,1
76561198042104476,44,4,-2.070195804865973,0
76561197996503861,1102,17,0.0036313309496008,0
76561197975423892,442,11,-1.00855268167911,0
76561197969100147,478,0,-2.7426462184955027,0
76561198093799893,250,11,-0.9964288855854012,0
76561198015351752,425,0,-2.7426462184955027,0
76561198020313592,15925,39,3.803147082078056,1
76561198066694652,88,8,-1.622930249871437,0
76561198011647032,638,2,-2.3665867166899095,0
76561198086929527,56,4,-2.2395753944976566,0
76561197975331788,177,0,-2.7426462184955027,0
76561198002983121,143,0,-2.7426462184955027,0
76561198063871669,3871,39,3.790969471542437,1
76561198061446122,6390,38,3.660124743606557,1
76561198025859378,2973,43,4.472595531198561,1
76561198038556165,141,0,-2.7426462184955027,0
76561198014817175,225,0,-2.7426462184955027,0
76561197981690710,399,0,-2.7426462184955027,0
76561197998816333,430,8,-1.5671249808681271,0
76561197973883957,340,0,-2.7426462184955027,0
76561197979549440,7678,32,2.534080377009977,1
76561198069672812,131,9,-1.3246212753327742,0
76561198041457876,1749,14,-0.6526839104191636,0
76561198010983183,1954,22,1.0993667238408276,1
76561198112667420,605,0,-2.7426462184955027,0
76561197970838485,488,6,-1.696083674547357,0
76561198844550932,602,0,-2.7426462184955027,0
76561197961048460,289,0,-2.7426462184955027,0
76561198061291431,5005,28,1.7778434716625091,1
76561198015481934,571,0,-2.7426462184955027,0
76561197963695471,30343,38,3.578945772392716,1
76561198164951219,177,0,-2.7426462184955027,0
76561198066148879,399,0,-2.7426462184955027,0
76561198855518804,302,19,0.322722562435525,0
76561198077518117,25985,38,3.4849692709798674,1
76561197973897944,184,0,-2.7426462184955027,0
76561198843841573,143,0,-2.7426462184955027,0
76561197989544294,431,9,-1.1760958812673803,0
