steamid,playtime_forever,achievement_count,crafting_count,player_killer_count,combat_count,exploration_count,death_count,leveling_count,survival_count,efficiency_score,crafting_ratio,player_killer_ratio,combat_ratio,exploration_ratio,death_ratio,leveling_ratio,survival_ratio,log_playtime,total_playtime_outlier,survival_time_abnormal,invalid_efficiency,bot_like,max_survive_minutes_0,max_survive_minutes_60,max_survive_minutes_180,max_survive_minutes_600,max_survive_minutes_1680,max_items_crafted_0,max_items_crafted_50,max_items_crafted_500,max_items_crafted_1500,max_items_crafted_5000,max_zombie_kills_0,max_zombie_kills_10,max_zombie_kills_100,max_zombie_kills_500,max_zombie_kills_2500,max_player_kills_0,max_player_kills_1,max_player_kills_5,max_player_kills_10,max_player_kills_25,max_travel_0,max_travel_10,max_travel_50,max_travel_250,max_travel_1000,max_level_0,max_level_7,max_level_28,max_level_70,max_level_140,max_level_300,max_fortitude_0,max_fortitude_4,max_fortitude_6,max_fortitude_8,max_fortitude_10,max_die_times_0,max_die_times_1,max_die_times_7,max_die_times_14,max_die_times_28
76561198441849452,18300,43,8,4,11,6,4,5,5,0.002349726775956284,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.814710982145282,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197979803978,474,12,4,0,2,1,1,2,2,0.02531645569620253,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,6.163314804034641,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
76561197998949214,7315,34,7,1,10,5,3,5,3,0.0046479835953520164,0.20588235294117646,0.029411764705882353,0.29411764705882354,0.14705882352941177,0.08823529411764706,0.14705882352941177,0.08823529411764706,8.897819009510757,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
76561197982617834,170,10,4,0,1,1,1,2,1,0.058823529411764705,0.4,0.0,0.1,0.1,0.1,0.2,0.1,5.14166355650266,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
76561197991757040,17518,43,8,4,11,6,4,5,5,0.0024546181070898504,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.771041285235823,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561199139776481,11606,8,0,0,6,1,0,1,0,0.0006892986386351886,0.0,0.0,0.75,0.125,0.0,0.125,0.0,9.359363643368622,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
76561197961864608,11417,38,8,2,10,5,4,5,4,0.0033283699745992818,0.21052631578947367,0.05263157894736842,0.2631578947368421,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.10526315789473684,9.342946336524205,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198338219143,4523,29,5,0,10,3,3,4,4,0.006411673667919522,0.1724137931034483,0.0,0.3448275862068966,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.13793103448275862,8.41715183723601,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
76561198126267465,11157,43,8,4,11,6,4,5,5,0.00385408263870216,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.319912008405474,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198112672661,165,3,2,0,0,0,1,0,0,0.01818181818181818,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5.111987788356544,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198096609152,709,17,6,0,3,2,1,3,2,0.023977433004231313,0.35294117647058826,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.11764705882352941,6.565264970035361,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
76561197964134665,7609,43,8,4,11,6,4,5,5,0.005651202523327638,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.937218450855731,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197996943649,16157,30,8,0,7,3,4,4,4,0.0018567803428854366,0.26666666666666666,0.0,0.23333333333333334,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,9.690170562039654,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
76561199383273506,3612,25,7,0,6,4,3,2,3,0.0069213732004429675,0.28,0.0,0.24,0.16,0.12,0.08,0.12,8.19229373114764,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
76561199149568784,16140,43,8,4,11,6,4,5,5,0.002664188351920694,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.68911789777328,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198025038660,3951,27,4,1,8,3,2,4,5,0.00683371298405467,0.14814814814814814,0.037037037037037035,0.2962962962962963,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.18518518518518517,8.281977058867758,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
76561197970812258,5189,43,8,4,11,6,4,5,5,0.008286760454808249,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.554488976159934,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198029262157,3564,43,8,4,11,6,4,5,5,0.012065095398428732,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.178919332848396,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197997788394,8712,43,8,4,11,6,4,5,5,0.004935720844811754,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.072571442231286,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198125238941,181,5,1,0,0,4,0,0,0,0.027624309392265192,0.2,0.0,0.0,0.8,0.0,0.0,0.0,5.204006687076795,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198078497262,6364,43,8,4,11,6,4,5,5,0.006756756756756757,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.758569510991506,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198039417534,188,7,5,0,0,2,0,0,0,0.03723404255319149,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,5.241747015059643,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198041625770,2846,21,5,0,5,2,3,3,3,0.007378777231201687,0.23809523809523808,0.0,0.23809523809523808,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.954021087278037,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
76561198028922089,2803,43,8,4,11,6,4,5,5,0.015340706386014985,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,7.938802248154481,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198118069340,2016,43,8,4,11,6,4,5,5,0.02132936507936508,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,7.6093665379542115,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197967055456,9576,40,7,4,11,5,4,5,4,0.004177109440267335,0.175,0.1,0.275,0.125,0.1,0.125,0.1,9.16711966952162,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198004859223,419,2,1,0,1,0,0,0,0,0.00477326968973747,0.5,0.0,0.5,0.0,0.0,0.0,0.0,6.040254711277414,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198087088306,7904,29,7,0,8,4,4,3,3,0.0036690283400809716,0.2413793103448276,0.0,0.27586206896551724,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,8.975250749643573,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
76561197991361144,914,14,6,1,2,2,2,1,0,0.015317286652078774,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,6.818924065275521,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
76561198098080821,1944,21,5,0,8,2,1,2,3,0.010802469135802469,0.23809523809523808,0.0,0.38095238095238093,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285,7.573017256052546,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
76561198039198161,7408,43,8,4,11,6,4,5,5,0.005804535637149028,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.910450756416656,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198027904347,3928,19,6,0,6,3,1,3,0,0.004837067209775967,0.3157894736842105,0.0,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.0,8.27614021955846,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
76561198016344025,742,13,5,0,2,1,1,2,2,0.01752021563342318,0.38461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,6.610696044717759,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198043720348,8449,40,8,4,11,5,4,4,4,0.004734288081429755,0.2,0.1,0.275,0.125,0.1,0.1,0.1,9.041921720351219,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
76561198095241695,381,8,5,0,1,0,0,1,1,0.02099737532808399,0.625,0.0,0.125,0.0,0.0,0.125,0.125,5.945420608606575,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198061023307,7343,43,8,4,11,6,4,5,5,0.005855917200054473,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.901638932300326,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197985269540,167,6,5,0,0,0,1,0,0,0.03592814371257485,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,5.123963979403259,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198280830500,319,13,5,0,4,1,1,1,1,0.04075235109717868,0.38461538461538464,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,5.768320995793772,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561197980206308,611,4,1,0,2,0,1,0,0,0.006546644844517185,0.25,0.0,0.5,0.0,0.25,0.0,0.0,6.416732282512326,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198058781656,1335,21,7,0,5,2,3,2,2,0.015730337078651686,0.3333333333333333,0.0,0.23809523809523808,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,7.197435354096591,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
76561198056047449,12517,29,8,0,6,5,3,3,4,0.002316849085244068,0.27586206896551724,0.0,0.20689655172413793,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.13793103448275862,9.434922887484646,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
76561198438963871,4543,25,6,0,6,3,4,4,2,0.00550297160466652,0.24,0.0,0.24,0.12,0.16,0.16,0.08,8.421562960400987,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
76561197979084213,551,4,3,0,0,0,1,0,0,0.007259528130671506,0.75,0.0,0.0,0.0,0.25,0.0,0.0,6.313548046277095,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198068270261,29105,38,8,0,10,6,4,5,5,0.0013056175914791272,0.21052631578947367,0.0,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.13157894736842105,10.278699617473272,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197996741382,36028,43,8,4,11,6,4,5,5,0.001193516154102365,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,10.492079448708068,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198102339835,651,6,3,0,2,0,1,0,0,0.009216589861751152,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,6.480044561926653,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198002839561,163,4,4,0,0,0,0,0,0,0.024539877300613498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099866427824199,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198036468361,6009,43,8,4,11,6,4,5,5,0.0071559327675153935,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.701180027529253,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198021536460,3429,28,5,0,8,4,3,4,4,0.008165645960921552,0.17857142857142858,0.0,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.14285714285714285,0.14285714285714285,8.140315540159985,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
76561197978114813,2068,22,6,0,8,3,1,2,2,0.010638297872340425,0.2727272727272727,0.0,0.36363636363636365,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,7.634820677745543,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
76561198143892061,5832,43,8,4,11,6,4,5,5,0.007373113854595336,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.671286726753637,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198352269269,2458,39,8,2,10,6,4,5,4,0.015866558177379985,0.20512820512820512,0.05128205128205128,0.2564102564102564,0.15384615384615385,0.10256410256410256,0.1282051282051282,0.10256410256410256,7.807510042216193,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197991141199,18065,34,8,1,7,4,4,5,5,0.001882092443952394,0.23529411764705882,0.029411764705882353,0.20588235294117646,0.11764705882352941,0.11764705882352941,0.14705882352941177,0.14705882352941177,9.801786997709788,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
76561197991213990,3690,26,6,0,6,5,4,3,2,0.007046070460704607,0.23076923076923078,0.0,0.23076923076923078,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.07692307692307693,8.213652703029998,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
76561198150023286,222,7,4,0,1,0,1,0,1,0.03153153153153153,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,5.407171771460119,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198035848155,1452,21,7,1,5,2,1,2,3,0.014462809917355372,0.3333333333333333,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285,7.2813856635702825,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
76561197972436190,187,8,4,0,1,1,0,1,1,0.0427807486631016,0.5,0.0,0.125,0.125,0.0,0.125,0.125,5.236441962829949,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198046588672,1594,25,7,0,8,3,2,2,3,0.015683814303638646,0.28,0.0,0.32,0.12,0.08,0.08,0.12,7.374629015218945,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
76561198092017683,15788,43,8,4,11,6,4,5,5,0.0027235875348365847,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.667068774021889,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198969624940,5566,43,8,4,11,6,4,5,5,0.007725476104922745,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.624611588183507,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198014470876,18567,43,8,4,11,6,4,5,5,0.0023159368772553454,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.829194947954273,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198010287383,22597,35,8,0,9,6,4,5,3,0.0015488781696685401,0.22857142857142856,0.0,0.2571428571428571,0.17142857142857143,0.11428571428571428,0.14285714285714285,0.08571428571428572,10.025616685769192,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
76561198257422651,75,1,1,0,0,0,0,0,0,0.013333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198040923840,9147,34,8,0,10,5,2,5,4,0.003717065704602602,0.23529411764705882,0.0,0.29411764705882354,0.14705882352941177,0.058823529411764705,0.14705882352941177,0.11764705882352941,9.121290555142672,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
76561198049304391,27185,43,8,4,11,6,4,5,5,0.001581754644105205,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,10.210457413895194,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197999392948,61432,39,8,1,11,6,4,5,4,0.0006348482875374397,0.20512820512820512,0.02564102564102564,0.28205128205128205,0.15384615384615385,0.10256410256410256,0.1282051282051282,0.10256410256410256,11.02570242903911,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197965388486,4471,43,8,4,11,6,4,5,5,0.009617535227018564,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.405591014834934,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198030926535,11005,39,8,4,9,5,4,5,4,0.003543843707405725,0.20512820512820512,0.10256410256410256,0.23076923076923078,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.10256410256410256,9.306195857619704,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198017401678,6436,43,8,4,11,6,4,5,5,0.006681168427594779,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.769817872052617,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198046978149,4480,26,8,1,6,3,2,3,3,0.005803571428571429,0.3076923076923077,0.038461538461538464,0.23076923076923078,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.11538461538461539,8.407601514786142,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
76561198351577048,5658,43,8,4,11,6,4,5,5,0.007599858607281725,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.641002477142523,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198050615194,17515,33,8,0,11,4,1,5,4,0.0018840993434199257,0.24242424242424243,0.0,0.3333333333333333,0.12121212121212122,0.030303030303030304,0.15151515151515152,0.12121212121212122,9.770870027921289,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
