,steamid,playtime_forever,achievement_count,crafting_count,player_killer_count,combat_count,exploration_count,death_count,leveling_count,survival_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombie_kills,max_player_kills,max_travel,max_level,max_fortitude,max_die_times,combat_count_ratio,crafting_count_ratio,exploration_count_ratio,survival_count_ratio,death_count_ratio,player_killer_count_ratio,leveling_count_ratio
338,76561198023114147,429,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,76561198050615194,17515,33,8,0,11,4,1,5,4,0.0018840993434199257,1680,5000,2500,0,250,300,10,1,0.3333333333333333,0.24242424242424243,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.15151515151515152
340,76561198139084236,542,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,76561198340310727,276,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,76561198059395340,16567,43,8,4,11,6,4,5,5,0.002595521216876924,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
343,76561198051745012,440,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,76561197991715731,1147,12,5,0,3,1,1,1,1,0.010462074978204011,60,50,100,0,10,7,0,1,0.25,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
345,76561198170269198,167,14,7,0,3,0,1,2,1,0.08383233532934131,60,1500,10,0,0,28,0,1,0.21428571428571427,0.5,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
346,76561197994164612,3176,43,8,4,11,6,4,5,5,0.01353904282115869,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
347,76561198000619480,12246,43,8,4,11,6,4,5,5,0.003511350645108607,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
348,76561197971320635,451,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,76561197994014911,4430,31,6,0,10,3,3,5,4,0.006997742663656885,600,500,2500,0,250,300,8,14,0.3225806451612903,0.1935483870967742,0.0967741935483871,0.12903225806451613,0.0967741935483871,0.0,0.16129032258064516
350,76561198021125310,10196,42,8,4,11,5,4,5,5,0.004119262455865045,1680,5000,2500,25,250,300,10,28,0.2619047619047619,0.19047619047619047,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.11904761904761904
351,76561197999726935,10509,40,7,4,11,5,4,5,4,0.0038062612998382337,1680,1500,2500,25,250,300,10,28,0.275,0.175,0.125,0.1,0.1,0.1,0.125
352,76561198078361063,14666,43,8,4,11,6,4,5,5,0.0029319514523387428,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
353,76561197997740965,415,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,76561197972344657,7427,43,8,4,11,6,4,5,5,0.005789686279789956,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
355,76561198080141083,341,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,76561198045195189,55,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,76561198379883679,2417,43,8,4,11,6,4,5,5,0.01779064956557716,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
358,76561198963491346,6509,43,8,4,11,6,4,5,5,0.006606237517283761,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
359,76561197970761123,404,10,4,0,1,2,3,0,0,0.024752475247524754,0,50,10,0,10,0,0,14,0.1,0.4,0.2,0.0,0.3,0.0,0.0
360,76561197979042906,11484,35,7,0,9,5,4,5,5,0.0030477185649599443,1680,5000,2500,0,250,300,10,28,0.2571428571428571,0.2,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.0,0.14285714285714285
361,76561198041080728,997,18,5,0,4,2,3,2,2,0.01805416248746239,180,50,100,0,50,28,0,14,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111
362,76561199444502697,134011,43,8,4,11,6,4,5,5,0.00032086918238055087,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
363,76561198040296837,647,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,76561198331237133,232,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,76561198384351293,1916,43,8,4,11,6,4,5,5,0.02244258872651357,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
366,76561197969158018,405,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,76561198091484468,284,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,76561198031679484,6173,5,4,0,0,0,0,0,1,0.0008099789405475457,60,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
369,76561198078207454,75935,40,8,2,10,6,4,5,5,0.0005267663132942648,1680,5000,2500,5,1000,300,10,28,0.25,0.2,0.15,0.125,0.1,0.05,0.125
370,76561198048453468,1454,23,7,1,4,4,3,3,1,0.01581843191196699,60,1500,100,1,50,70,0,14,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.13043478260869565
371,76561198030408706,8294,43,8,4,11,6,4,5,5,0.005184470701712081,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
372,76561198030118274,10777,40,8,1,11,6,4,5,5,0.0037116080541894775,1680,5000,2500,1,1000,300,10,28,0.275,0.2,0.15,0.125,0.1,0.025,0.125
373,76561198023692991,547,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,76561198019563370,10102,43,8,4,11,6,4,5,5,0.004256582854880221,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
375,76561198104557457,469,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,76561197963040896,664,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,76561198358116112,5980,43,8,4,11,6,4,5,5,0.0071906354515050164,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
378,76561197989807190,435,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,76561198347518030,510,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,76561198024546321,435,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,76561198063268722,73177,43,8,4,11,6,4,5,5,0.0005876163275346078,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
382,76561198008037678,386,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,76561198081293192,2008,17,6,0,4,2,2,2,1,0.00846613545816733,60,500,100,0,50,28,0,7,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941
384,76561197960436666,421,9,5,0,2,0,1,1,0,0.021377672209026127,0,50,10,0,0,7,0,1,0.2222222222222222,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
385,76561198000667675,228,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,76561198016649670,163,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,76561197974783215,14925,36,8,0,10,5,4,5,4,0.002412060301507538,1680,5000,2500,0,250,300,10,28,0.2777777777777778,0.2222222222222222,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.0,0.1388888888888889
388,76561198091577049,5224,43,8,4,11,6,4,5,5,0.008231240428790199,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
389,76561197993881753,832,30,7,1,9,3,2,5,3,0.036057692307692304,180,1500,100,1,10,300,10,7,0.3,0.23333333333333334,0.1,0.1,0.06666666666666667,0.03333333333333333,0.16666666666666666
390,76561198291929988,632,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,76561198121767373,396,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,76561198005601881,369,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,76561198430643843,223,43,8,4,11,6,4,5,5,0.19282511210762332,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
394,76561198258479693,224,43,8,4,11,6,4,5,5,0.19196428571428573,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
395,76561198028706134,21152,43,8,4,11,6,4,5,5,0.0020329046898638426,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
396,76561198018148205,177,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,76561198009108702,6129,37,8,0,11,5,4,4,5,0.00603687387828357,1680,5000,2500,0,250,140,10,28,0.2972972972972973,0.21621621621621623,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.10810810810810811
398,76561197999807713,3395,43,8,4,11,6,4,5,5,0.012665684830633284,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
399,76561198141336830,193,43,8,4,11,6,4,5,5,0.22279792746113988,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
400,76561198100398836,10081,43,8,4,11,6,4,5,5,0.004265449856165063,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
401,76561198118604647,403,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,76561198042633209,6603,40,8,4,11,4,4,5,4,0.006057852491291837,600,5000,2500,25,50,300,10,28,0.275,0.2,0.1,0.1,0.1,0.1,0.125
403,76561197975567911,5698,34,7,0,11,5,3,4,4,0.005967005967005967,1680,1500,2500,0,250,140,10,14,0.3235294117647059,0.20588235294117646,0.14705882352941177,0.11764705882352941,0.08823529411764706,0.0,0.11764705882352941
404,76561198308478763,1769,43,8,4,11,6,4,5,5,0.02430751837196156,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
405,76561198025445358,391,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,76561197988262272,602,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,76561198059515974,2416,24,7,0,4,4,4,3,2,0.009933774834437087,180,5000,500,0,50,70,0,28,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.125
408,76561198063952731,2966,19,7,0,2,4,1,2,3,0.0064059339177343225,600,1500,10,0,50,28,0,1,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.0,0.10526315789473684
409,76561197992700592,2076,13,4,0,3,2,2,1,1,0.006262042389210019,60,50,100,0,50,7,0,7,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693
410,76561198027112798,96,3,3,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
411,76561198062600893,4091,18,6,0,4,3,1,4,0,0.004399902224395014,0,1500,500,0,50,140,4,1,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.0,0.05555555555555555,0.0,0.2222222222222222
412,76561198146593189,5598,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,76561198036891788,1478,30,8,0,9,4,4,3,2,0.02029769959404601,180,5000,500,0,50,70,10,28,0.3,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.1
414,76561197991231880,319,10,3,0,3,1,3,0,0,0.03134796238244514,0,50,10,0,10,0,0,14,0.3,0.3,0.1,0.0,0.3,0.0,0.0
415,76561198070644433,3584,23,4,0,5,3,4,5,2,0.006417410714285714,180,50,500,0,250,300,0,28,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.0,0.21739130434782608
416,76561198060563982,156,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,76561198004842665,681,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,76561198262904340,243,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,76561198314442358,889,43,8,4,11,6,4,5,5,0.048368953880764905,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
420,76561197998666522,205,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,76561198081961727,286,5,2,0,1,0,1,1,0,0.017482517482517484,0,50,10,0,0,7,0,1,0.2,0.4,0.0,0.0,0.2,0.0,0.2
422,76561197971115174,576,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,76561198061449064,388,43,8,4,11,6,4,5,5,0.11082474226804123,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
424,76561198044371709,9276,43,8,4,11,6,4,5,5,0.004635618801207417,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
425,76561198090812798,643,7,3,0,3,0,1,0,0,0.01088646967340591,0,0,10,0,0,0,4,1,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0
426,76561198041506271,1371,16,7,0,4,1,1,1,2,0.011670313639679067,180,1500,100,0,10,7,0,1,0.25,0.4375,0.0625,0.125,0.0625,0.0,0.0625
427,76561198808556952,298,43,8,4,11,6,4,5,5,0.14429530201342283,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
428,76561198078103345,96,6,3,0,2,0,1,0,0,0.0625,0,0,10,0,0,0,0,1,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
429,76561198067261759,536,4,2,0,1,0,1,0,0,0.007462686567164179,0,0,10,0,0,0,0,1,0.25,0.5,0.0,0.0,0.25,0.0,0.0
430,76561198156021248,9161,35,8,1,10,4,4,4,4,0.0038205436087763345,1680,5000,2500,1,250,140,10,28,0.2857142857142857,0.22857142857142856,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.11428571428571428
431,76561198200501842,1985,22,4,0,5,2,3,5,3,0.011083123425692695,600,50,500,0,50,300,0,14,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.0,0.22727272727272727
432,76561197979718121,1050,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,76561199198032723,297,43,8,4,11,6,4,5,5,0.1447811447811448,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
434,76561198045407759,2883,34,8,0,8,5,4,5,4,0.011793270898369753,1680,5000,100,0,250,300,10,28,0.23529411764705882,0.23529411764705882,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.0,0.14705882352941177
435,76561197965325226,35192,40,8,3,11,6,4,5,3,0.0011366219595362582,600,5000,2500,10,1000,300,10,28,0.275,0.2,0.15,0.075,0.1,0.075,0.125
436,76561197964473408,473,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,76561198006697906,649,5,2,0,2,0,1,0,0,0.007704160246533128,0,0,10,0,0,0,0,1,0.4,0.4,0.0,0.0,0.2,0.0,0.0
438,76561198085529088,131,2,2,0,0,0,0,0,0,0.015267175572519083,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439,76561199055203334,354,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,76561197971359239,43783,43,8,4,11,6,4,5,5,0.000982116346527191,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
441,76561198029028690,51,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,76561197989086731,12052,43,8,4,11,6,4,5,5,0.0035678725522734814,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
443,76561197966873544,699,9,4,0,1,1,1,1,1,0.012875536480686695,60,0,0,0,10,7,0,1,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
444,76561198035201897,515,12,4,0,3,2,2,1,0,0.02330097087378641,0,50,10,0,10,7,0,7,0.25,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333
445,76561198021940873,157,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,76561198064410530,370,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,76561198060934212,3579,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,76561198066153480,9833,43,8,4,11,6,4,5,5,0.004373029594223533,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
449,76561198046743901,1160,15,5,0,4,1,3,1,1,0.01293103448275862,60,50,100,0,10,7,0,14,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.2,0.0,0.06666666666666667
450,76561198060628914,53854,40,8,3,10,6,4,5,4,0.0007427489137297136,1680,5000,2500,10,1000,300,10,28,0.25,0.2,0.15,0.1,0.1,0.075,0.125
451,76561197970479807,12034,34,8,1,9,4,3,5,4,0.002825328236662789,1680,5000,2500,1,250,300,6,14,0.2647058823529412,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.14705882352941177
452,76561198062901118,455,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,76561198042619229,333,5,4,0,1,0,0,0,0,0.015015015015015015,0,50,10,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
454,76561197988672858,413,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,76561198051675786,600,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,76561198153444879,27614,43,8,4,11,6,4,5,5,0.0015571811400014485,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
457,76561198090664778,2834,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,76561198042978992,515,9,2,0,2,1,2,1,1,0.017475728155339806,60,0,10,0,10,7,0,7,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111
459,76561199147591258,215,43,8,4,11,6,4,5,5,0.2,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
460,76561198091409638,46300,43,8,4,11,6,4,5,5,0.0009287257019438444,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
461,76561198004418141,23746,36,8,0,10,6,4,4,4,0.0015160448075465342,1680,5000,2500,0,1000,140,10,28,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
462,76561198089801281,219,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,76561198013205483,431,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,76561197993397600,1578,17,4,0,4,2,1,3,3,0.010773130544993664,600,50,500,0,50,70,0,1,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.17647058823529413
465,76561198035422338,688,9,5,0,1,1,1,1,0,0.01308139534883721,0,500,10,0,10,7,0,1,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
466,76561198017412459,6060,33,8,1,9,3,4,5,3,0.005445544554455445,600,5000,500,1,50,300,10,28,0.2727272727272727,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.15151515151515152
467,76561197978037893,64404,43,8,4,11,6,4,5,5,0.0006676603937643624,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
468,76561198059306658,20326,43,8,4,11,6,4,5,5,0.0021155170717307883,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
469,76561198030808810,8414,30,8,0,10,3,2,3,4,0.0035654860946042312,1680,5000,2500,0,250,70,8,7,0.3333333333333333,0.26666666666666666,0.1,0.13333333333333333,0.06666666666666667,0.0,0.1
470,76561198121733143,353,13,5,0,3,1,2,1,1,0.036827195467422094,60,500,10,0,10,7,0,7,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693
471,76561198026840458,1453,19,7,0,5,2,2,1,2,0.01307639366827254,180,1500,500,0,50,7,0,7,0.2631578947368421,0.3684210526315789,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842
472,76561198066765397,28599,42,8,4,11,6,4,4,5,0.0014685828175810343,1680,5000,2500,25,1000,140,10,28,0.2619047619047619,0.19047619047619047,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.09523809523809523
473,76561198028015677,163,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,76561198093579202,423,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,76561198010181228,174,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,76561198081301799,1003,15,6,0,4,2,1,2,0,0.014955134596211365,0,500,10,0,10,28,6,1,0.26666666666666666,0.4,0.13333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333
477,76561197962545891,592,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,76561197968671893,219,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,76561198038939593,4579,29,7,4,7,3,4,2,2,0.0063332605372352045,180,1500,500,25,50,28,6,28,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.06896551724137931
480,76561198308952236,1260,43,8,4,11,6,4,5,5,0.034126984126984124,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
