steamid,playtime_forever,achievement_count,efficiency_score,combat_count,combat_skill_count,crafting_count,death_count,exploration_count,leveling_count,player_killer_count,survival_count,zombie_killer_count,category_activity_mean,category_activity_pca,abnormal_behavior_flag
76561197962974319,6367,43,0.0067535731113554,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561199010174438,1465,17,0.0116040955631399,1,0,6,1,2,1,0,3,3,3.4,-0.9605191989109336,0
76561198125123765,485,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198003078338,19768,36,0.0018211250505868,3,4,8,4,4,5,0,4,4,7.2,19.029062910725397,0
76561198043607469,3521,28,0.0079522862823061,2,4,6,3,3,4,0,3,3,5.6,10.518880260785028,0
76561198053475768,3945,43,0.0108998732572877,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197974742349,199,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198263506056,410,43,0.1048780487804878,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561199376571327,1350,43,0.0318518518518518,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198073191426,19013,43,0.002261610477042,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198066945046,4928,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197987034326,394,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561199108437662,151,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198136397211,385,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198120594540,995,5,0.0050251256281407,0,0,4,0,0,0,0,0,1,1.0,-13.69613409366476,0
76561198353841721,12282,43,0.0035010584595342,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197987296023,13823,27,0.0019532662953049,1,1,8,4,3,2,0,4,4,5.4,9.64254812082782,0
76561197990384173,393,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198048964461,36664,43,0.0011728125681867,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197998105505,54,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198036102917,898,11,0.0122494432071269,2,0,4,2,1,1,0,0,1,2.2,-7.470923746504459,0
76561198116820015,2433,43,0.0176736539251952,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198101432241,11429,43,0.0037623589115408,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198946305329,2385,27,0.0113207547169811,3,1,6,3,6,1,1,2,4,5.4,9.472423664929938,0
76561198052442092,1858,22,0.0118406889128094,2,4,6,1,2,2,0,2,3,4.4,4.1970649067113435,0
76561198018534147,189,9,0.0476190476190476,0,0,2,1,0,1,4,0,1,1.8,-9.77154448772662,0
76561198003213686,125,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198000562069,6799,31,0.0045594940432416,2,3,8,4,3,4,0,3,4,6.2,13.789858299827008,0
76561199005596744,264,43,0.1628787878787878,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198053605081,5345,27,0.0050514499532273,2,4,5,4,3,3,1,2,3,5.4,9.335082596963405,0
76561198029023990,11774,41,0.0034822490232716,3,4,8,4,5,4,4,5,4,8.2,24.167579791744156,0
76561197972745621,362,5,0.0138121546961325,0,0,3,1,0,0,0,0,1,1.0,-13.780577148731885,0
76561198385306369,324,43,0.132716049382716,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198065699464,15444,43,0.0027842527842527,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197963550511,480,3,0.00625,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561197960485586,353,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198031220488,312,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198087733716,3796,24,0.006322444678609,1,0,6,4,4,3,1,2,3,4.8,6.3793063223700734,0
76561198013143519,104,7,0.0673076923076923,0,0,5,0,0,1,0,0,1,1.4,-11.51737996192004,0
76561198011348528,2575,21,0.0081553398058252,1,1,6,1,2,4,0,3,3,4.2,3.2574913955919627,0
76561198974195624,6131,43,0.00701353775893,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197974283794,299,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197971576301,484,6,0.012396694214876,0,0,4,1,0,0,0,0,1,1.2,-12.662644054470404,0
76561197971348591,2593,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198066018764,13554,43,0.0031724952043677,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198000459192,60,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198025796747,286,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198052125808,2715,20,0.007366482504604,0,2,8,1,3,3,0,0,3,4.0,2.3713553358913018,0
76561197978965270,13612,43,0.0031589773729062,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198152365403,2819,43,0.0152536360411493,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197989187753,570,6,0.0105263157894736,0,0,0,1,0,0,4,0,1,1.2,-13.068231713732816,0
76561198078952194,3535,43,0.0121640735502121,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197971981160,22484,40,0.0017790428749332,3,4,8,4,6,5,1,5,4,8.0,23.256915740891134,0
76561198081156647,4071,28,0.0068779169737165,2,2,7,1,5,3,0,5,3,5.6,10.704303676505212,0
76561198381239848,433,43,0.0993071593533487,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561197971437698,374,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198075749816,571,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198020850053,402,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198871277392,8524,43,0.0050445800093852,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198193698835,5775,31,0.0053679653679653,2,4,7,1,4,5,0,4,4,6.2,13.801016808237376,0
76561198015122447,1368,24,0.0175438596491228,2,4,6,1,2,3,0,3,3,4.8,6.312955694911722,0
76561198119652767,59,3,0.0508474576271186,0,0,2,1,0,0,0,0,0,0.6,-15.935679536371188,0
76561198061438211,941,43,0.0456960680127523,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198026221093,27751,42,0.0015134589744513,3,4,8,4,6,5,4,4,4,8.4,25.251454528511623,0
76561198140831121,617,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198029593271,461,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198013680011,977,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197985238561,7548,30,0.0039745627980922,2,3,8,4,4,2,1,3,3,6.0,12.725706560929922,0
76561197988445370,49,1,0.0204081632653061,0,0,0,1,0,0,0,0,0,0.2,-18.17154572489414,0
76561197990912078,3556,18,0.0050618672665916,2,0,5,1,2,4,0,2,2,3.6,0.0214146658258442,0
76561198067950201,32389,38,0.0011732378276575,3,4,8,4,6,5,1,3,4,7.6,21.146776239456862,0
76561198169462091,704,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198005871916,3346,43,0.0128511655708308,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197982655680,3115,19,0.006099518459069,1,1,7,1,2,2,0,2,3,3.8,1.1987126641698185,0
76561197988437395,6080,32,0.0052631578947368,2,4,8,3,3,5,0,4,3,6.4,14.870637237508364,0
76561198092258220,173,2,0.0115606936416184,0,0,2,0,0,0,0,0,0,0.4,-16.96916957556554,0
76561197985194039,2110,9,0.0042654028436018,0,0,4,1,1,1,0,1,1,1.8,-9.468629816268669,0
76561197960393604,103,7,0.0679611650485436,1,0,4,1,0,0,0,0,1,1.4,-11.65300116382691,0
76561198028866149,1139,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198077248235,369,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197970850127,105,7,0.0666666666666666,1,0,3,1,0,0,0,1,1,1.4,-11.715864507371254,0
76561198112313168,591,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197978017307,129,7,0.0542635658914728,1,0,5,0,0,0,0,1,0,1.4,-11.550657651420478,0
76561197986862386,185,3,0.0162162162162162,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561198034698530,393,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197987212565,14984,43,0.0028697277095568,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198041323297,211,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197961048460,289,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561199086098585,444,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198048430200,598,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198864851315,241,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198162722657,2330,16,0.0068669527896995,0,0,7,2,2,2,0,1,2,3.2,-1.905226713427453,0
76561198029049127,408,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198178557050,1948,43,0.0220739219712525,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198282335679,563,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198124738753,32557,37,0.0011364683478207,3,4,8,4,5,5,0,4,4,7.4,20.10718636072676,0
76561197967576247,963,15,0.0155763239875389,2,0,5,3,1,0,0,2,2,3.0,-3.2330128557197746,0
76561198003048979,9581,26,0.0027137042062415,2,0,8,4,5,3,0,1,3,5.2,8.631332921374874,0
76561198021422660,259,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198096655954,6231,40,0.0064195153265928,3,4,8,4,5,5,4,3,4,8.0,23.118261327793125,0
76561198273714027,503,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198192866085,334,43,0.1287425149700598,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198022852314,559,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561199041710124,512,14,0.02734375,2,1,5,1,2,0,0,1,2,2.8,-4.2413917527710865,0
76561198023791161,71329,40,0.0005607817297312,3,4,8,4,6,5,2,4,4,8.0,23.21838216961987,0
76561198034574711,2093,18,0.0086000955566172,2,0,6,2,3,3,0,0,2,3.6,0.0800007103655247,0
76561198856841858,817,43,0.0526315789473684,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198096019960,373,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197989342663,3625,30,0.0082758620689655,2,4,7,2,4,3,0,4,4,6.0,12.712864772465236,0
76561198366638721,253,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198068624982,393,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198173634835,380,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561199211843965,34655,43,0.0012408021930457,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197991243081,602,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197987453398,439,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198145427903,16809,39,0.0023201856148491,3,4,8,4,5,4,4,4,3,7.8,22.07534074764919,0
76561197962061039,133,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198003246975,571,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198093799893,250,11,0.044,1,2,4,1,1,1,0,0,1,2.2,-7.44296171223597,0
76561198343765519,374,43,0.1149732620320855,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561197994729999,164,5,0.0304878048780487,0,0,2,1,0,0,0,1,1,1.0,-13.843440492276226,0
76561198089950070,1446,43,0.0297372060857538,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198036984413,81416,43,0.0005281517146506,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197998776409,262,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198021436484,201,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198047270545,5114,25,0.0048885412592882,2,0,7,1,4,3,0,4,4,5.0,7.537184805058203,0
76561198029925667,1515,17,0.0112211221122112,1,0,7,2,2,2,1,0,2,3.4,-0.934117394055221,0
76561198024981381,661,14,0.021180030257186,2,0,5,1,1,1,0,2,2,2.8,-4.2391718966252405,0
76561198002956670,5077,36,0.0070908016545203,2,4,7,3,4,4,4,4,4,7.2,18.873320566926335,0
76561197976001012,37,5,0.1351351351351351,0,0,3,0,0,1,0,0,1,1.0,-13.753246150442996,0
76561198322530254,69,6,0.0869565217391304,0,0,4,1,0,0,0,0,1,1.2,-12.662644054470404,0
76561198009471319,402,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198148591890,281,43,0.1530249110320284,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198066694652,88,8,0.0909090909090909,0,0,4,2,0,2,0,0,0,1.6,-10.544681233687395,0
76561197992174178,481,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197967503679,272,9,0.0330882352941176,1,0,4,1,1,0,0,1,1,1.8,-9.519807963108416,0
76561197969991065,1550,21,0.0135483870967741,2,0,6,3,3,3,0,2,2,4.2,3.2236302509941517,0
76561198064614327,3799,36,0.0094761779415635,1,4,7,4,5,5,3,3,4,7.2,18.964506272798783,0
76561197989999060,5210,43,0.0082533589251439,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198149424034,325,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198065795715,423,6,0.0141843971631205,1,0,3,1,0,0,0,0,1,1.2,-12.770934258088388,0
76561198023073191,37749,43,0.0011391030225966,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197987755126,414,18,0.0434782608695652,1,0,5,4,1,1,4,1,1,3.6,-0.1744389959971322,0
76561198187580027,526,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198279067706,262,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198044531564,16117,42,0.0026059440342495,3,4,8,4,5,5,4,5,4,8.4,25.2284008292274,0
76561198249063862,2250,43,0.0191111111111111,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198065892602,618,9,0.0145631067961165,1,0,4,3,1,0,0,0,0,1.8,-9.545066928814672,0
76561197982720629,326,2,0.0061349693251533,1,0,0,1,0,0,0,0,0,0.4,-17.161902834250647,0
76561197966618551,1101,12,0.0108991825613079,1,0,4,2,1,1,0,1,2,2.4,-6.388327593052994,0
76561198972315676,466,16,0.0343347639484978,1,2,5,4,1,1,0,0,2,3.2,-2.1873892070136023,0
76561197970340464,40382,43,0.0010648308652369,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197993529677,464,10,0.021551724137931,1,0,4,1,1,1,0,1,1,2.0,-8.458986925625174,0
76561198089611316,480,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198036541930,783,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198242439926,22012,43,0.0019534799200436,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198288035657,14387,43,0.0029888093417668,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197974786730,6067,34,0.0056040876874896,2,4,7,3,4,5,4,2,3,6.8,16.78683280959748,0
76561197990093159,149,8,0.0536912751677852,1,0,3,1,1,0,0,1,1,1.6,-10.637741057369892,0
76561198000935729,30314,32,0.0010556178663323,2,4,7,2,4,4,2,4,3,6.4,14.7695888754624,0
76561198027214426,57652,43,0.0007458544369666,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561199143126237,624,3,0.0048076923076923,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561197964454963,40,5,0.125,0,0,4,1,0,0,0,0,0,1.0,-13.699813347848233,0
76561198075447635,3949,28,0.0070904026335781,2,4,7,1,3,4,0,3,4,5.6,10.607002570035624,0
76561198022620733,3065,35,0.0114192495921696,2,3,8,3,4,4,4,4,3,7.0,17.91853688575681,0
76561198076999456,19883,39,0.0019614746265654,2,2,8,4,6,5,4,4,4,7.8,22.170716673761785,0
76561198033103032,9265,28,0.0030221262817053,1,1,8,3,4,4,0,3,4,5.6,10.75375385588417,0
76561197981732215,2723,20,0.0073448402497245,1,0,6,2,4,2,0,2,3,4.0,2.234969027052248,0
76561197969604501,16823,43,0.0025560244902811,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198050854730,1362,21,0.0154185022026431,2,0,6,3,3,3,0,2,2,4.2,3.2236302509941517,0
76561198051733124,42939,43,0.0010014206199492,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198084092954,3037,43,0.0141587092525518,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197970312414,174,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198054960169,435,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198006268674,14516,43,0.0029622485533204,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197984235967,401,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198029374030,109,5,0.0458715596330275,0,1,1,0,0,1,0,1,1,1.0,-13.898495106195648,0
76561197970377585,440,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197978569122,15006,34,0.0022657603625216,2,3,8,3,5,5,0,4,4,6.8,17.02850594883574,0
76561198071922719,570,4,0.0070175438596491,1,0,2,0,1,0,0,0,0,0.8,-14.881403234920686,0
76561198403370432,208,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198029800969,493,6,0.0121703853955375,1,0,3,1,0,0,0,0,1,1.2,-12.770934258088388,0
76561198119104567,10669,43,0.0040303683569219,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197975942806,149,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198879557541,1148,43,0.0374564459930313,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561197962767542,546,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197964222909,90,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197984813768,595,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198142329708,424,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197991584508,2381,20,0.0083998320033599,2,0,7,2,2,2,0,2,3,4.0,2.206298111954492,0
76561198078498143,217,7,0.032258064516129,2,0,1,1,1,0,0,1,1,1.4,-11.863964355249353,0
76561198079213042,31926,36,0.0011276075925577,3,4,8,3,6,4,0,4,4,7.2,19.09099873405053,0
76561198861426666,302,3,0.009933774834437,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561198299932182,72,4,0.0555555555555555,0,0,3,1,0,0,0,0,0,0.8,-14.817746442109708,0
76561198262860208,406,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198000574093,11309,28,0.0024759041471394,2,0,8,4,3,4,0,3,4,5.6,10.683215853667487,0
76561197989374217,515,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198016291889,96,3,0.03125,0,0,1,1,1,0,0,0,0,0.6,-15.975489180631303,0
76561198006268774,568,6,0.0105633802816901,1,0,3,0,0,0,0,1,1,1.2,-12.749354546565606,0
76561199095412999,380,43,0.1131578947368421,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198028385225,15453,43,0.0027826312042969,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198082995144,6310,43,0.0068145800316957,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197987089584,68,4,0.0588235294117647,1,0,1,1,0,0,0,0,1,0.8,-15.006800446611344,0
76561198993697628,1770,27,0.0152542372881355,2,4,6,3,3,4,1,2,2,5.4,9.443177396135944,0
76561198074195807,8582,43,0.0050104870659519,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197972256700,1867,30,0.0160685591858596,2,4,7,4,3,4,0,3,3,6.0,12.67030339424086,0
76561198857139749,308,43,0.1396103896103896,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198080106269,322,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197982570032,162959,43,0.0002638700532035,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198001537536,741,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197965165543,935,10,0.0106951871657754,1,0,4,2,1,1,0,0,1,2.0,-8.480566637147955,0
76561198286311746,991,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198034385973,214,7,0.0327102803738317,1,0,4,1,0,0,0,0,1,1.4,-11.65300116382691,0
76561197966930309,623,18,0.0288924558587479,1,4,6,1,2,1,0,1,2,3.6,0.0343619344896488,0
76561198034536984,2017,25,0.0123946455131383,1,4,4,3,3,5,0,3,2,5.0,7.297022925723997,0
76561198017412419,6078,43,0.0070746956235603,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198275249113,5532,35,0.0063268257411424,2,4,7,4,3,5,3,3,4,7.0,17.817902263439567,0
76561197995434036,157,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198030225688,315,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198024958702,15436,43,0.0027856957761078,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198031837797,441,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197995588045,52,4,0.0769230769230769,0,0,3,1,0,0,0,0,0,0.8,-14.817746442109708,0
76561197978201633,344,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198005230618,17961,34,0.0018929903680195,2,4,8,1,5,5,0,5,4,6.8,17.052143103217343,0
76561197960405174,206,6,0.029126213592233,0,0,3,1,1,0,0,0,1,1.2,-12.702453698730524,0
76561198086107514,1025,20,0.0195121951219512,2,0,5,3,4,2,0,2,2,4.0,2.1229995692507906,0
76561198004595236,18380,43,0.0023394994559303,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198834458897,1691,43,0.0254287403903016,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198170081071,361,5,0.0138504155124653,1,0,3,1,0,0,0,0,0,1.0,-13.808103551466214,0
76561197998617324,70,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197963473450,547,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198053070206,394,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198030277114,429,11,0.0256410256410256,2,0,3,2,1,1,0,1,1,2.2,-7.533787090048801,0
76561198083931265,2683,43,0.0160268356317555,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561199089502145,218,43,0.1972477064220183,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198176059619,339,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198119067891,8573,31,0.003616003732649,3,1,7,4,4,4,1,3,4,6.2,13.705132761549924,0
76561197979169919,3208,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198196483042,345,7,0.0202898550724637,1,0,4,1,0,0,0,0,1,1.4,-11.65300116382691,0
76561198882715997,1635,43,0.0262996941896024,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198416224768,131,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198007989044,67,5,0.0746268656716417,1,0,4,0,0,0,0,0,0,1.0,-13.723660496399091,0
76561198072678486,434,7,0.0161290322580645,1,0,2,1,0,1,0,1,1,1.4,-11.772976564149488,0
76561198020203467,11200,43,0.0038392857142857,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198216975279,142,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198057945441,404,2,0.0049504950495049,1,0,0,1,0,0,0,0,0,0.4,-17.161902834250647,0
76561199174906677,938,43,0.0458422174840085,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198077603629,2860,33,0.0115384615384615,2,4,7,1,5,5,0,5,4,6.6,15.934210008955862,0
76561198072129087,29392,36,0.0012248230811105,3,4,8,2,6,5,0,4,4,7.2,19.118329732339415,0
76561198049442527,232,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198011368261,53377,39,0.000730651778856,3,4,8,4,6,5,0,5,4,7.8,22.240379561445256,0
76561198004754538,68,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197994774108,68,4,0.0588235294117647,0,0,2,1,0,0,1,0,0,0.8,-14.919143356925312,0
76561198025781024,156,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198035188248,7016,33,0.004703534777651,1,4,6,4,5,4,1,4,4,6.6,15.807749532879452,0
76561198844550932,602,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198002973360,59498,39,0.0006554842179569,3,4,8,4,6,5,0,5,4,7.8,22.240379561445256,0
76561197982606807,343,13,0.0379008746355685,1,0,5,3,2,0,0,1,1,2.6,-5.256771340456869,0
76561198112667420,605,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197994120127,61,6,0.0983606557377049,1,0,4,1,0,0,0,0,0,1.2,-12.690170457204736,0
76561198028056626,1150,4,0.0034782608695652,0,0,4,0,0,0,0,0,0,0.8,-14.733303387042586,0
76561198292739838,10437,43,0.0041199578422918,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197960351734,1298,27,0.0208012326656394,3,4,7,3,4,2,0,2,2,5.4,9.51069857662992,0
76561198230358608,393,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197984900990,415,6,0.0144578313253012,0,0,4,1,0,0,0,0,1,1.2,-12.662644054470404,0
76561199078295060,3101,43,0.0138664946791357,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198002734128,18426,30,0.0016281341582546,2,1,8,2,5,4,0,4,4,6.0,12.863099908051812,0
76561198090598330,296,6,0.0202702702702702,0,0,4,0,0,0,0,1,1,1.2,-12.641064342947622,0
76561198028421529,3428,1,0.0002917152858809,1,0,0,0,0,0,0,0,0,0.2,-18.195392873445,0
76561198007220143,650,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
