steamid,playtime_forever,achievement_count,efficiency_score,efficiency_per_10h,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,max_survive_minutes_intensity,max_items_crafted_intensity,max_zombies_killed_intensity,max_players_killed_intensity,max_fortitude_skill_intensity,max_travel_distance_intensity,max_death_count_intensity,max_character_level_intensity,max_survive_minutes_intensity_norm,max_items_crafted_intensity_norm,max_zombies_killed_intensity_norm,max_players_killed_intensity_norm,max_fortitude_skill_intensity_norm,max_travel_distance_intensity_norm,max_death_count_intensity_norm,max_character_level_intensity_norm,combat_count,combat_percent,combat_skill_count,combat_skill_percent,crafting_count,crafting_percent,death_count,death_percent,exploration_count,exploration_percent,leveling_count,leveling_percent,player_killer_count,player_killer_percent,survival_count,survival_percent,zombie_killer_count,zombie_killer_percent,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag
76561198074104374,654,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198282411763,4481,19,0.0042401249721044,2.5440749832626643,60,50,100,0,0,1000,28,7,2,2,3,1,1,5,5,2,0.25,0.25,0.5,0.0,0.0,1.0,1.0,0.2,2,0.1052631578947368,0,0.0,5,0.2631578947368421,4,0.2105263157894736,4,0.2105263157894736,1,0.0526315789473684,0,0.0,1,0.0526315789473684,2,0.1052631578947368,False,False,False,False
76561198042896883,14806,31,0.0020937457787383,1.2562474672430095,600,5000,500,1,8,250,14,70,4,5,4,2,4,4,4,4,0.75,1.0,0.75,0.25,0.75,0.75,0.75,0.6,2,0.064516129032258,3,0.0967741935483871,8,0.2580645161290322,3,0.0967741935483871,5,0.1612903225806451,3,0.0967741935483871,1,0.032258064516129,3,0.0967741935483871,3,0.0967741935483871,False,False,False,False
76561197996707987,528,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198075820042,6731,43,0.0063883523993463,3.8330114396077857,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198059216394,9063,41,0.0045238883371951,2.7143330023171135,1680,5000,2500,25,10,1000,28,70,5,5,5,5,5,5,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,3,0.073170731707317,4,0.0975609756097561,8,0.1951219512195122,4,0.0975609756097561,6,0.1463414634146341,3,0.073170731707317,4,0.0975609756097561,5,0.1219512195121951,4,0.0975609756097561,False,False,False,False
76561197994839062,2547,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198044386667,9014,43,0.0047703572220989,2.8622143332593746,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197965964690,375,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198128679947,516,4,0.0077519379844961,4.651162790697675,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198056893819,88,4,0.0454545454545454,27.272727272727273,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198160775754,6180,43,0.0069579288025889,4.174757281553398,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198143142509,855,18,0.0210526315789473,12.63157894736842,180,50,100,0,10,50,1,7,3,2,3,1,5,3,2,2,0.5,0.25,0.5,0.0,1.0,0.5,0.25,0.2,0,0.0,4,0.2222222222222222,5,0.2777777777777778,1,0.0555555555555555,3,0.1666666666666666,1,0.0555555555555555,0,0.0,2,0.1111111111111111,2,0.1111111111111111,False,False,False,False
76561198112880157,35642,43,0.0012064418382806,0.723865102968408,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198019521530,4473,24,0.005365526492287,3.219315895372233,600,500,2500,0,4,250,7,28,4,3,5,1,2,4,3,3,0.75,0.5,1.0,0.0,0.25,0.75,0.5,0.4,1,0.0416666666666666,1,0.0416666666666666,6,0.25,2,0.0833333333333333,5,0.2083333333333333,2,0.0833333333333333,0,0.0,3,0.125,4,0.1666666666666666,False,False,False,False
76561198024823934,897,17,0.0189520624303233,11.37123745819398,180,500,100,0,0,10,7,70,3,3,3,1,1,2,3,4,0.5,0.5,0.5,0.0,0.0,0.25,0.5,0.6,1,0.0588235294117647,0,0.0,6,0.3529411764705882,2,0.1176470588235294,1,0.0588235294117647,3,0.1764705882352941,0,0.0,2,0.1176470588235294,2,0.1176470588235294,False,False,False,False
76561198046474043,11042,43,0.0038942220612207,2.336533236732476,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198133372348,143,6,0.0419580419580419,25.174825174825177,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.1666666666666666,0,0.0,3,0.5,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561198078528278,669,5,0.007473841554559,4.484304932735426,0,0,10,0,0,0,0,0,1,1,2,1,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,0.2,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,False,False,False,False
76561198031919117,450,6,0.0133333333333333,8.0,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.1666666666666666,0,0.0,3,0.5,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561198043996154,394,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198002399439,2481,43,0.0173317210802095,10.399032648125756,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198078178103,586,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198142797852,3160,26,0.0082278481012658,4.936708860759494,1680,500,500,0,4,50,28,70,5,3,4,1,2,3,5,4,1.0,0.5,0.75,0.0,0.25,0.5,1.0,0.6,2,0.0769230769230769,1,0.0384615384615384,6,0.2307692307692307,4,0.1538461538461538,3,0.1153846153846153,3,0.1153846153846153,0,0.0,4,0.1538461538461538,3,0.1153846153846153,False,False,False,False
76561198128785478,800,26,0.0325,19.5,600,50,500,0,10,50,0,70,4,2,4,1,5,3,1,4,0.75,0.25,0.75,0.0,1.0,0.5,0.0,0.6,3,0.1153846153846153,4,0.1538461538461538,5,0.1923076923076923,0,0.0,4,0.1538461538461538,3,0.1153846153846153,0,0.0,4,0.1538461538461538,3,0.1153846153846153,False,False,False,False
76561198000257885,647,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198136277601,309,23,0.0744336569579288,44.66019417475729,180,5000,100,10,0,10,7,28,3,5,3,4,1,2,3,3,0.5,1.0,0.5,0.75,0.0,0.25,0.5,0.4,3,0.1304347826086956,0,0.0,8,0.3478260869565217,2,0.0869565217391304,1,0.0434782608695652,2,0.0869565217391304,3,0.1304347826086956,2,0.0869565217391304,2,0.0869565217391304,False,False,False,False
76561198039031102,79,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198320249287,248,5,0.0201612903225806,12.096774193548386,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,False,False,False,False
76561198077644112,581,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198039406214,454,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197979934386,1485,18,0.0121212121212121,7.272727272727272,180,1500,100,0,0,50,7,28,3,4,3,1,1,3,3,3,0.5,0.75,0.5,0.0,0.0,0.5,0.5,0.4,2,0.1111111111111111,0,0.0,6,0.3333333333333333,2,0.1111111111111111,2,0.1111111111111111,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2,0.1111111111111111,False,False,False,False
76561198821331009,4157,43,0.0103439980755352,6.206398845321145,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561199004069906,602,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198037887754,25299,43,0.0016996719237914,1.0198031542748724,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198075984299,12753,35,0.0027444522857366,1.6466713714420138,1680,5000,2500,0,10,250,7,300,5,5,5,1,5,4,3,6,1.0,1.0,1.0,0.0,1.0,0.75,0.5,1.0,2,0.0571428571428571,4,0.1142857142857142,8,0.2285714285714285,2,0.0571428571428571,5,0.1428571428571428,5,0.1428571428571428,0,0.0,5,0.1428571428571428,4,0.1142857142857142,False,False,False,False
76561197963394136,2107,43,0.0204081632653061,12.244897959183673,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198273926288,1881,43,0.0228601807549175,13.71610845295056,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197994079927,9087,43,0.0047320347749532,2.8392208649719377,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198063392506,343,12,0.0349854227405247,20.99125364431487,60,0,10,0,0,10,14,7,2,1,2,1,1,2,4,2,0.25,0.0,0.25,0.0,0.0,0.25,0.75,0.2,1,0.0833333333333333,0,0.0,3,0.25,3,0.25,2,0.1666666666666666,1,0.0833333333333333,0,0.0,1,0.0833333333333333,1,0.0833333333333333,False,False,False,False
76561199246239668,201,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198024812661,1189,17,0.0142977291841883,8.578637510513037,60,500,10,1,0,10,14,7,2,3,2,2,1,2,4,2,0.25,0.5,0.25,0.25,0.0,0.25,0.75,0.2,1,0.0588235294117647,0,0.0,6,0.3529411764705882,3,0.1764705882352941,2,0.1176470588235294,1,0.0588235294117647,1,0.0588235294117647,2,0.1176470588235294,1,0.0588235294117647,False,False,False,False
76561198019020335,283,10,0.0353356890459364,21.20141342756184,0,0,10,0,0,10,7,0,1,1,2,1,1,2,3,1,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,1,0.1,0,0.0,4,0.4,2,0.2,2,0.2,0,0.0,0,0.0,0,0.0,1,0.1,False,False,False,False
76561197983524304,206,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198095807119,3519,35,0.0099460073884626,5.967604433077579,180,1500,500,25,10,50,28,300,3,4,4,5,5,3,5,6,0.5,0.75,0.75,1.0,1.0,0.5,1.0,1.0,2,0.0571428571428571,4,0.1142857142857142,7,0.2,4,0.1142857142857142,3,0.0857142857142857,5,0.1428571428571428,4,0.1142857142857142,3,0.0857142857142857,3,0.0857142857142857,False,False,False,False
76561198025670883,1159,18,0.0155306298533218,9.318377911993098,180,50,100,0,0,50,7,70,3,2,3,1,1,3,3,4,0.5,0.25,0.5,0.0,0.0,0.5,0.5,0.6,2,0.1111111111111111,0,0.0,5,0.2777777777777778,2,0.1111111111111111,2,0.1111111111111111,3,0.1666666666666666,0,0.0,2,0.1111111111111111,2,0.1111111111111111,False,False,False,False
76561198060871246,48,3,0.0625,37.5,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197998180632,46743,43,0.0009199238388635,0.5519543033181439,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198103123646,13942,37,0.0026538516712092,1.5923110027255774,1680,5000,2500,0,10,250,28,300,5,5,5,1,5,4,5,6,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,3,0.081081081081081,4,0.1081081081081081,8,0.2162162162162162,4,0.1081081081081081,5,0.1351351351351351,5,0.1351351351351351,0,0.0,4,0.1081081081081081,4,0.1081081081081081,False,False,False,False
76561197963714403,13856,43,0.0031033487297921,1.8620092378752888,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198047975581,17533,43,0.0024525181087092,1.4715108652255746,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198370061003,190,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561199200862532,2083,43,0.0206433029284685,12.385981757081131,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198060639097,130,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197988052802,1447,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197998337907,353,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198020067850,67815,38,0.0005603480056034,0.336208803362088,1680,5000,2500,0,10,1000,28,300,5,5,5,1,5,5,5,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3,0.0789473684210526,4,0.1052631578947368,8,0.2105263157894736,4,0.1052631578947368,6,0.1578947368421052,5,0.131578947368421,0,0.0,4,0.1052631578947368,4,0.1052631578947368,False,False,False,False
76561198179992770,1896,27,0.0142405063291139,8.544303797468354,600,50,500,0,10,50,14,300,4,2,4,1,5,3,4,6,0.75,0.25,0.75,0.0,1.0,0.5,0.75,1.0,1,0.037037037037037,4,0.1481481481481481,5,0.1851851851851851,3,0.1111111111111111,3,0.1111111111111111,5,0.1851851851851851,0,0.0,3,0.1111111111111111,3,0.1111111111111111,False,False,False,False
76561198063563156,333,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198003183913,10254,32,0.0031207333723425,1.8724400234055003,1680,5000,2500,0,4,250,28,300,5,5,5,1,2,4,5,6,1.0,1.0,1.0,0.0,0.25,0.75,1.0,1.0,3,0.09375,1,0.03125,8,0.25,4,0.125,3,0.09375,5,0.15625,0,0.0,4,0.125,4,0.125,False,False,False,False
76561197960799550,16834,39,0.0023167399310918,1.3900439586551028,1680,5000,2500,10,10,1000,28,300,5,5,5,4,5,5,5,6,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1,0.0256410256410256,4,0.1025641025641025,8,0.2051282051282051,4,0.1025641025641025,6,0.1538461538461538,5,0.1282051282051282,3,0.0769230769230769,4,0.1025641025641025,4,0.1025641025641025,False,False,False,False
76561198067439789,283,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197998179570,2878,6,0.0020847810979847,1.2508686587908269,0,0,10,0,0,0,0,7,1,1,2,1,1,1,1,2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,1,0.1666666666666666,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561197991425851,249,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198007536546,278,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197963212954,2883,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198054553341,649,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198064609090,2887,24,0.0083131278143401,4.9878766886040875,180,50,500,1,4,50,28,70,3,2,4,2,2,3,5,4,0.5,0.25,0.75,0.25,0.25,0.5,1.0,0.6,2,0.0833333333333333,1,0.0416666666666666,5,0.2083333333333333,4,0.1666666666666666,3,0.125,3,0.125,1,0.0416666666666666,2,0.0833333333333333,3,0.125,False,False,False,False
76561198263784049,198,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198066543155,8398,29,0.0034532031436056,2.071921886163372,600,1500,2500,0,4,250,28,140,4,4,5,1,2,4,5,5,0.75,0.75,1.0,0.0,0.25,0.75,1.0,0.8,2,0.0689655172413793,1,0.0344827586206896,7,0.2413793103448276,4,0.1379310344827586,4,0.1379310344827586,4,0.1379310344827586,0,0.0,3,0.1034482758620689,4,0.1379310344827586,False,False,False,False
76561199101355475,3084,43,0.0139429312581063,8.365758754863814,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197972179425,400,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197971643307,13408,24,0.0017899761336515,1.0739856801909309,60,5000,100,0,4,1000,28,28,2,5,3,1,2,5,5,3,0.25,1.0,0.5,0.0,0.25,1.0,1.0,0.4,2,0.0833333333333333,1,0.0416666666666666,7,0.2916666666666667,4,0.1666666666666666,5,0.2083333333333333,2,0.0833333333333333,0,0.0,1,0.0416666666666666,2,0.0833333333333333,False,False,False,False
76561198026465332,2880,23,0.0079861111111111,4.791666666666666,180,5000,500,0,0,50,28,28,3,5,4,1,1,3,5,3,0.5,1.0,0.75,0.0,0.0,0.5,1.0,0.4,2,0.0869565217391304,0,0.0,8,0.3478260869565217,4,0.1739130434782608,2,0.0869565217391304,2,0.0869565217391304,0,0.0,2,0.0869565217391304,3,0.1304347826086956,False,False,False,False
76561197977654536,395,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198002874064,447,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197993215917,473,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198112009549,332,5,0.0150602409638554,9.036144578313252,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.2,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
