steamid,idx
76561197980143180,1498
76561198073661699,1499
76561198084542691,1500
76561198070109610,1501
76561198017078280,1502
76561197990004842,1503
76561198401086147,1504
76561198034249692,1505
76561198076402319,1506
76561198004765961,1507
76561198011647032,1508
76561197970343967,1509
76561198053005358,1510
76561197965309671,1511
76561198371608856,1512
76561198101876412,1513
76561198150058321,1514
76561197970259762,1515
76561198026425351,1516
76561197971102284,1517
76561198089750720,1518
76561199024395391,1519
76561198067824708,1520
76561198932133287,1521
76561198023174870,1522
76561197995683465,1523
76561198872198245,1524
76561197985343058,1525
76561197995820083,1526
76561197995150404,1527
76561198061981757,1528
76561198063990605,1529
76561198220046737,1530
76561198262506746,1531
76561198066184606,1532
76561197970831374,1533
76561197973897944,1534
76561198090414426,1535
76561198030630489,1536
76561198084955985,1537
76561198117123612,1538
76561198048140997,1539
76561198018596295,1540
76561198053301435,1541
76561198032987171,1542
76561198106438181,1543
76561198011937104,1544
76561198011541019,1545
76561198003479630,1546
76561198131834463,1547
76561198060869595,1548
76561198197409628,1549
76561199035909277,1550
76561198071997106,1551
76561197971143071,1552
76561198028849094,1553
76561198083328766,1554
76561199065862380,1555
76561197972150490,1556
76561198811786065,1557
76561198042509853,1558
76561198044279579,1559
76561198008117679,1560
76561198063269154,1561
76561197982512807,1562
76561197971592163,1563
76561198160913453,1564
76561198050285365,1565
76561197971410481,1566
76561198013433521,1567
76561198079864421,1568
76561198089683820,1569
76561198021892566,1570
76561197988535411,1571
76561198385965145,1572
76561198863283245,1573
76561197981663198,1574
76561197961318302,1575
76561198063159693,1576
76561198110045193,1577
76561198037796318,1578
76561199054245549,1579
76561198049323874,1580
76561198010185470,1581
76561197998058239,1582
76561198039822008,1583
76561197991629199,1584
76561197995856662,1585
76561198126303619,1586
76561198003344867,1587
76561198033602078,1588
76561198361600292,1589
76561197967303226,1590
76561198087174877,1591
76561197979077108,1592
76561198019005069,1593
76561197992826156,1594
76561198018089588,1595
76561198011799876,1596
76561198133307300,1597
76561198035845858,1598
76561198197842306,1599
76561198041138024,1600
76561198135930845,1601
76561198330444929,1602
76561198867600868,1603
76561197994002775,1604
76561198281081238,1605
76561198026535099,1606
76561198041100695,1607
76561197970398878,1608
76561198027987860,1609
76561198233046160,1610
76561197985253187,1611
76561197963282057,1612
76561198006714621,1613
76561197987507997,1614
76561198049226196,1615
76561198009690028,1616
76561198117330620,1617
76561197961744176,1618
76561198839371460,1619
76561198136729976,1620
76561197969430536,1621
76561198042731036,1622
76561198002707908,1623
76561198116664699,1624
76561198134893821,1625
76561198085672462,1626
76561197995014608,1627
76561198268579555,1628
76561198016024155,1629
76561197960408970,1630
76561198015441277,1631
76561198004051373,1632
76561198107029439,1633
76561198030123832,1634
76561198058471112,1635
76561198062394830,1636
76561198117925723,1637
76561198038616833,1638
76561198045354821,1639
76561197994632659,1640
76561199064473105,1641
76561198014938687,1642
76561197994536615,1643
76561198071107427,1644
76561198449576368,1645
76561198203362334,1646
76561197997627529,1647
76561198862408744,1648
76561198326806763,1649
76561198089404867,1650
76561198007818758,1651
76561198399143276,1652
76561198077966385,1653
76561197994448955,1654
76561198005337430,1655
76561198196227601,1656
76561198007405067,1657
76561197995090401,1658
76561198172252199,1659
76561198161672087,1660
76561198000505067,1661
76561198201854930,1662
76561198000547270,1663
76561198007881182,1664
76561197999343610,1665
76561198219700072,1666
76561198023514531,1667
76561198356654676,1668
76561198044132953,1669
76561198061110338,1670
76561198362959824,1671
76561198018910266,1672
76561198061446122,1673
76561198108535277,1674
76561197995968714,1675
76561198113481234,1676
76561197983534658,1677
76561198048063791,1678
76561198036229561,1679
76561198005611507,1680
76561198027946435,1681
76561198004624882,1682
76561197998052523,1683
76561198027844898,1684
76561197999181572,1685
76561198269571712,1686
76561198011302473,1687
76561198042104476,1688
76561198199969253,1689
76561198111200508,1690
76561198132931055,1691
76561197970337436,1692
76561199066675854,1693
76561198237826136,1694
76561198007252323,1695
76561197993864895,1696
76561197997087879,1697
76561198209422592,1698
76561198339757453,1699
76561198001455830,1700
76561198031542514,1701
76561197994598473,1702
76561197965277561,1703
76561198004823797,1704
76561198034168703,1705
76561198077518117,1706
76561198032544384,1707
76561198063871669,1708
76561197983347627,1709
76561198836897819,1710
76561198004611129,1711
76561197970538611,1712
76561197977534897,1713
76561198001462963,1714
76561198041457876,1715
76561199102509047,1716
76561198046875589,1717
76561198043819633,1718
76561197965978376,1719
76561198053206025,1720
76561197962054695,1721
76561197971550276,1722
76561198126812721,1723
76561197991747394,1724
76561197984655838,1725
76561198128844741,1726
76561197997828517,1727
76561198028569459,1728
76561198228638448,1729
76561198052678573,1730
76561198082998253,1731
76561197982273259,1732
76561198121070383,1733
76561198028137544,1734
76561198038546547,1735
76561197965160723,1736
76561198263217923,1737
76561198001471216,1738
76561198159889238,1739
76561198019685200,1740
76561198014069772,1741
76561198014626499,1742
76561197970461293,1743
76561198151617563,1744
76561198036814593,1745
76561197976866160,1746
76561198041497325,1747
76561198024200123,1748
76561199050265686,1749
76561198113104554,1750
76561197981370579,1751
76561197982581727,1752
76561198022108970,1753
76561198057283373,1754
76561198053369031,1755
76561199229513922,1756
76561198002675684,1757
76561197999551579,1758
76561198000244134,1759
76561198350131628,1760
76561198120205812,1761
76561198103107523,1762
76561197988952844,1763
76561198310732641,1764
76561198004047552,1765
76561197994490484,1766
76561198058925468,1767
76561198396994655,1768
76561197979230085,1769
76561198000257721,1770
76561198025693599,1771
76561198062227632,1772
76561199156984115,1773
76561197960292807,1774
76561198149355274,1775
76561198039801595,1776
76561198024647859,1777
76561199025878824,1778
76561197962368812,1779
76561198047029812,1780
76561198111824451,1781
76561197980583850,1782
76561198144155929,1783
76561198062552118,1784
76561198874427014,1785
76561197995168435,1786
76561198052847275,1787
76561197993891197,1788
76561198304465551,1789
76561197985318459,1790
76561198399780165,1791
76561197982243076,1792
76561198072381855,1793
76561197966242763,1794
76561198079227501,1795
76561198118369799,1796
76561197965734753,1797
76561197987689379,1798
76561197960457558,1799
76561198830842180,1800
76561198024246936,1801
76561197981126199,1802
76561198092589447,1803
76561197972799925,1804
76561197965144411,1805
76561198069672812,1806
76561198328140060,1807
76561198114624558,1808
76561197979751856,1809
76561198023616180,1810
76561197995657648,1811
76561198418220292,1812
76561198036500990,1813
76561198043832583,1814
76561198127495504,1815
76561198430143692,1816
76561198011246742,1817
76561197979549440,1818
76561197990012301,1819
76561197999106555,1820
76561198014485998,1821
76561198036279598,1822
76561198044395197,1823
76561198000307034,1824
76561198333271860,1825
76561199149239646,1826
76561198015481934,1827
76561197992012153,1828
76561198018137472,1829
76561198079203100,1830
76561198061899489,1831
76561198026940701,1832
76561198040484666,1833
76561197987154693,1834
76561197970435029,1835
76561197995105260,1836
76561198078423165,1837
76561197976287656,1838
76561198152618007,1839
76561197992906798,1840
76561198088747537,1841
76561198025298276,1842
76561198000630472,1843
76561198102215048,1844
76561198053973982,1845
76561198046436357,1846
76561198002983121,1847
76561198038479125,1848
76561197975797010,1849
76561197972168329,1850
76561198039452938,1851
76561198103866743,1852
76561198414768551,1853
76561198026395147,1854
76561197988234566,1855
76561198074361885,1856
76561198018555921,1857
76561197989544294,1858
76561197992943381,1859
76561198084374770,1860
76561197993525512,1861
76561198002334372,1862
76561198047503544,1863
76561198042052301,1864
76561198081481766,1865
76561198072532181,1866
76561197960799782,1867
76561198067608206,1868
76561198063601821,1869
76561198019754955,1870
76561198007169304,1871
76561198052111779,1872
76561198019708471,1873
76561197966158801,1874
76561197988610065,1875
76561198065707788,1876
76561198044602606,1877
76561198063900962,1878
76561198015723798,1879
76561198008471908,1880
76561198029319505,1881
76561198051940006,1882
76561198013729168,1883
76561197991133436,1884
76561198055597355,1885
76561198283785877,1886
76561197969362616,1887
76561198087323350,1888
76561197994309228,1889
76561198277086769,1890
76561197993920872,1891
76561198010505891,1892
76561198046610907,1893
76561198002562120,1894
76561197960271989,1895
76561197987673251,1896
76561197979750959,1897
76561198064893984,1898
76561198234227036,1899
76561198068768921,1900
76561197969371254,1901
76561198022212313,1902
76561198008185874,1903
76561197994851017,1904
76561198005265551,1905
76561198050210437,1906
76561198016444009,1907
76561197986353054,1908
76561198037089044,1909
76561199157449570,1910
76561198072257250,1911
76561198437738744,1912
76561198097953835,1913
76561198008480668,1914
76561198030429890,1915
76561197971812565,1916
76561198094411705,1917
76561198256110677,1918
76561197987211098,1919
76561197966617426,1920
76561198068379896,1921
76561198006873223,1922
76561197969052165,1923
76561198043115858,1924
76561198009013127,1925
76561197968152343,1926
76561198082721790,1927
76561197987280970,1928
76561198019654323,1929
76561198023921203,1930
76561198058737972,1931
76561198090778750,1932
76561198020359369,1933
76561198022971777,1934
76561198846308272,1935
76561198350914535,1936
76561197967449126,1937
76561198047112621,1938
76561197963870886,1939
76561198113666471,1940
76561197962092557,1941
76561198082831860,1942
76561198010545064,1943
76561198056116324,1944
76561198108562053,1945
76561198053777519,1946
76561198077242222,1947
76561198013178966,1948
76561197971161876,1949
76561198052514327,1950
76561197979439703,1951
76561198983696927,1952
76561198124544984,1953
76561197988329388,1954
76561197975231961,1955
76561197975024178,1956
76561197981942241,1957
76561198034077967,1958
76561198265319109,1959
76561197965075581,1960
76561197970322382,1961
76561197983969530,1962
76561198043480817,1963
76561198035961744,1964
76561198025841721,1965
76561198062301135,1966
76561198178654229,1967
76561198045228449,1968
76561197994545100,1969
76561198047882270,1970
76561197970339633,1971
76561198106892734,1972
76561198072917499,1973
76561198051194713,1974
76561198283311708,1975
76561198913010922,1976
76561198009293263,1977
76561197979235430,1978
76561198027880845,1979
76561198075466721,1980
76561197960905909,1981
76561197972150531,1982
76561197967578704,1983
76561198038980489,1984
76561198115840410,1985
76561198033162411,1986
76561198027845176,1987
76561198010206173,1988
76561198058819470,1989
76561198002466205,1990
76561198049429715,1991
76561198009555744,1992
76561198025014146,1993
76561198078599118,1994
76561198106312728,1995
76561198007268396,1996
76561198056909695,1997
76561198020746864,1998
76561198036348117,1999
76561197969915893,2000
76561197971110737,2001
76561198853788453,2002
76561198077444730,2003
76561198035661426,2004
76561198135737269,2005
76561198071127906,2006
76561197986562887,2007
76561198112768847,2008
76561198044561633,2009
76561198047070953,2010
76561197990737869,2011
76561198018185345,2012
76561198092803383,2013
76561198399544319,2014
76561198448119212,2015
76561198327228070,2016
76561197975391677,2017
76561198112795258,2018
76561197970307937,2019
76561198064860636,2020
76561198058577517,2021
76561198050033018,2022
76561198103969643,2023
76561198063836659,2024
76561197977887760,2025
76561197991952155,2026
76561197994553754,2027
76561197970799580,2028
76561198166927505,2029
76561198036709917,2030
76561197999459739,2031
76561198275228651,2032
76561198334021534,2033
76561198136898080,2034
76561198074312582,2035
76561198121922929,2036
76561198032497313,2037
76561197978582795,2038
76561198002027418,2039
76561198870293187,2040
76561198003884104,2041
76561198041228105,2042
76561198123726975,2043
76561197978127481,2044
76561198082031773,2045
76561198045553085,2046
76561198084941880,2047
76561197972040704,2048
76561197995290159,2049
76561197985754559,2050
76561198366885777,2051
76561199048307659,2052
76561198061737345,2053
76561198317974070,2054
76561198022766139,2055
76561198047169991,2056
76561198004200033,2057
76561198021447905,2058
76561198015459681,2059
76561197961521131,2060
76561197990986751,2061
76561197990086462,2062
76561198017293639,2063
76561197984266556,2064
76561198015223061,2065
76561198085369626,2066
76561198112780782,2067
76561198040505023,2068
76561198067986413,2069
76561197991015284,2070
76561198032741304,2071
76561198090392864,2072
76561197992256813,2073
76561198331441913,2074
76561198007921883,2075
76561198044839188,2076
76561197997317410,2077
76561198139094658,2078
76561198021570635,2079
76561198079100870,2080
76561198002139581,2081
76561197970675272,2082
76561198008266904,2083
76561197975423892,2084
76561198021180815,2085
76561197960301580,2086
76561197987723270,2087
76561198005164856,2088
76561198185428926,2089
76561198004400320,2090
76561198001570772,2091
76561198303241818,2092
76561198042484540,2093
76561198350751373,2094
76561198016002068,2095
76561198098126299,2096
76561198000777924,2097
76561198805739359,2098
76561198017551313,2099
76561198015528525,2100
76561197992462053,2101
76561197990317825,2102
76561198159796495,2103
76561197993824256,2104
76561198032150922,2105
76561198022249429,2106
76561198026265094,2107
76561198863590935,2108
76561198000878931,2109
76561198036587242,2110
76561198075851949,2111
76561198253459984,2112
76561198003795142,2113
76561197998493121,2114
76561198033586126,2115
76561198163992822,2116
76561197985415939,2117
76561198016628406,2118
76561197986793562,2119
76561198047723336,2120
76561198272008631,2121
76561198092364177,2122
76561198057942218,2123
76561197996251755,2124
76561198055786013,2125
76561198093566128,2126
76561198136979501,2127
76561197977546112,2128
76561198044440062,2129
76561198018528411,2130
76561198028091020,2131
76561198104873334,2132
76561198194518970,2133
76561198006139550,2134
76561198064197954,2135
76561198055347700,2136
76561198105878460,2137
76561197992375357,2138
76561198075767343,2139
76561198144877447,2140
76561197995140097,2141
76561198056049695,2142
76561198044565579,2143
76561198006244912,2144
76561198014216780,2145
76561197970603931,2146
76561198048426865,2147
76561197974340402,2148
76561198020691641,2149
76561199379805996,2150
76561197999781615,2151
76561197989085652,2152
76561198189249125,2153
76561198289298559,2154
76561198027883320,2155
76561198142368840,2156
76561197987924419,2157
76561198029502901,2158
76561198029988932,2159
76561198044632046,2160
76561198180130274,2161
76561198039392732,2162
76561198000300198,2163
76561198071654352,2164
76561198045616762,2165
76561198059783270,2166
76561197963079401,2167
76561197983563655,2168
76561198003693447,2169
76561198016432154,2170
76561198044145867,2171
76561198024968498,2172
76561197998138780,2173
76561198017346926,2174
76561198868784748,2175
76561198018813445,2176
76561197998833800,2177
76561198211371321,2178
76561198066612518,2179
76561197970236696,2180
76561198393951755,2181
76561198114416494,2182
76561198085791383,2183
76561198000374639,2184
76561198322706831,2185
76561197983064780,2186
76561197971044263,2187
76561198063997290,2188
76561198013412947,2189
76561198048392507,2190
76561198059995031,2191
76561198005809060,2192
76561197969382396,2193
76561198042038337,2194
76561198026615548,2195
76561197976630871,2196
76561198006884123,2197
76561198013939675,2198
76561198048520451,2199
76561198035363738,2200
76561198047506795,2201
76561197988417915,2202
76561198393004695,2203
76561198035717993,2204
76561197993515847,2205
76561197976937799,2206
76561198013890689,2207
76561197996411349,2208
76561198020436634,2209
76561197993698981,2210
76561198815618606,2211
76561197992836882,2212
76561198000077663,2213
76561198025620038,2214
76561197977072496,2215
76561197986841895,2216
76561197999053066,2217
76561198052015617,2218
76561197967370369,2219
76561198075224791,2220
76561199033013466,2221
76561197977296420,2222
76561198061218534,2223
76561198074783402,2224
76561198123176874,2225
76561198041034384,2226
76561198142817702,2227
76561198043905851,2228
76561198073707026,2229
76561198032349132,2230
76561198028719903,2231
76561198025793089,2232
76561198015767203,2233
76561198133218756,2234
76561198134058298,2235
76561198058115931,2236
76561197968511678,2237
76561197985946541,2238
76561198023490438,2239
76561198029996726,2240
76561197960374601,2241
76561198016331152,2242
76561198066739435,2243
76561198003231683,2244
76561198082656267,2245
76561198138017493,2246
76561197996597984,2247
76561197994616562,2248
76561198013723509,2249
76561198034218764,2250
76561198826748776,2251
76561198167177803,2252
76561197987084546,2253
76561199082939709,2254
76561197964889395,2255
76561198000863979,2256
76561198026989379,2257
76561198140465553,2258
76561198053710885,2259
76561198001116101,2260
76561198143491401,2261
76561198073540985,2262
76561197995142744,2263
76561197974318375,2264
76561198067002281,2265
76561198089235746,2266
76561197982332228,2267
76561197994963383,2268
76561198060721962,2269
76561198162663393,2270
76561197996624047,2271
76561198284672300,2272
76561198188321818,2273
76561198000015568,2274
76561198048689582,2275
76561197960769312,2276
76561199004815907,2277
76561198160078610,2278
76561198061493460,2279
76561198193136631,2280
76561197964671909,2281
76561198017813293,2282
76561197998961605,2283
76561198005025910,2284
76561198027512879,2285
76561198063902227,2286
76561198011903621,2287
76561198028070463,2288
76561197980160533,2289
76561197977796719,2290
76561198003365406,2291
76561198002516604,2292
76561198008486113,2293
76561198075674749,2294
76561197990183727,2295
76561198067708484,2296
76561197991655057,2297
76561197996160525,2298
76561197992016121,2299
76561198021191194,2300
76561198066325869,2301
76561198080730041,2302
76561198001271805,2303
76561197996865611,2304
76561198092998254,2305
