steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_hours,achievement_ratio,efficiency,stage1_speed_kmeans,stage1_speed_gmm
76561198343765519,374,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,6.233333333333333,1.0,0.16042780746089394,Effective,Effective
76561197994729999,164,5,2,0.25,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,1,0.2,60,0,10,0,0,0,1,0,2.7333333333333334,0.11627906976744186,0.04254112307008563,Normal,Effective
76561198089950070,1446,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,24.1,1.0,0.04149377593188822,Slow,Effective
76561198036984413,81416,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,1356.9333333333334,1.0,0.0007369558809073865,Slow,Normal
76561197998776409,262,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.366666666666666,0.0,0.0,Normal,Slow
76561198021436484,201,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.35,0.0,0.0,Normal,Slow
76561198047270545,5114,25,7,0.875,6,0.4,4,0.6666666666666666,1,0.25,3,0.6,4,0.8,1680,1500,2500,0,0,1000,1,70,85.23333333333333,0.5813953488372093,0.006821220361717498,Slow,Normal
76561198029925667,1515,17,7,0.875,4,0.2666666666666666,2,0.3333333333333333,2,0.5,2,0.4,0,0.0,0,1500,100,1,0,50,7,28,25.25,0.3953488372093023,0.015657379690837425,Normal,Normal
76561198024981381,661,14,5,0.625,4,0.2666666666666666,1,0.1666666666666666,1,0.25,1,0.2,2,0.4,180,50,100,0,0,10,1,7,11.016666666666667,0.32558139534883723,0.02955353058873982,Normal,Normal
76561198002956670,5077,36,7,0.875,14,0.9333333333333332,4,0.6666666666666666,3,0.75,4,0.8,4,0.8,1680,1500,2500,25,10,250,14,140,84.61666666666666,0.8372093023255814,0.00989414184339989,Slow,Normal
76561197976001012,37,5,3,0.375,1,0.0666666666666666,0,0.0,0,0.0,1,0.2,0,0.0,0,0,10,0,0,0,0,7,0.6166666666666667,0.11627906976744186,0.1885606533711587,Effective,Effective
76561198322530254,69,6,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,1.15,0.13953488372093023,0.12133468139095266,Normal,Effective
76561198009471319,402,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.7,0.0,0.0,Normal,Slow
76561198148591890,281,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,4.683333333333334,1.0,0.21352313162700573,Effective,Effective
76561198066694652,88,8,4,0.5,0,0.0,0,0.0,2,0.5,2,0.4,0,0.0,0,50,0,0,0,0,7,28,1.4666666666666666,0.18604651162790697,0.12684989420526618,Normal,Effective
76561197992174178,481,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.016666666666667,0.0,0.0,Normal,Slow
76561197967503679,272,9,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,0,10,0,0,10,1,0,4.533333333333333,0.20930232558139536,0.04616963063277038,Normal,Effective
76561197969991065,1550,21,6,0.75,4,0.2666666666666666,3,0.5,3,0.75,3,0.6,2,0.4,180,1500,100,0,0,50,14,70,25.833333333333332,0.4883720930232558,0.01890472618081359,Slow,Normal
76561198064614327,3799,36,7,0.875,12,0.8,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,1500,2500,10,10,250,28,300,63.31666666666667,0.8372093023255814,0.013222573871740334,Slow,Normal
76561197989999060,5210,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,86.83333333333333,1.0,0.011516314779138007,Slow,Normal
76561198149424034,325,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.416666666666667,0.0,0.0,Normal,Slow
76561198065795715,423,6,3,0.375,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,7.05,0.13953488372093023,0.01979218208526781,Normal,Normal
76561198023073191,37749,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,629.15,1.0,0.0015894460780392762,Slow,Normal
76561197987755126,414,18,5,0.625,6,0.4,1,0.1666666666666666,4,1.0,1,0.2,1,0.2,60,50,10,25,0,10,28,7,6.9,0.4186046511627907,0.060667340739438164,Normal,Effective
76561198187580027,526,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.766666666666667,0.0,0.0,Normal,Slow
76561198279067706,262,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.366666666666666,0.0,0.0,Normal,Slow
76561198044531564,16117,42,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,250,28,300,268.6166666666667,0.9767441860465116,0.0036362009780090913,Slow,Normal
76561198249063862,2250,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,37.5,1.0,0.026666666665955557,Slow,Normal
76561198065892602,618,9,4,0.5,1,0.0666666666666666,1,0.1666666666666666,3,0.75,0,0.0,0,0.0,0,50,0,0,0,10,14,0,10.3,0.20930232558139536,0.02032061413214318,Normal,Normal
76561197982720629,326,2,0,0.0,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,5.433333333333334,0.046511627906976744,0.00856042231259196,Normal,Normal
76561197966618551,1101,12,4,0.5,3,0.2,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,50,100,0,0,10,7,7,18.35,0.27906976744186046,0.015208161712624102,Normal,Normal
76561198972315676,466,16,5,0.625,5,0.3333333333333333,1,0.1666666666666666,4,1.0,1,0.2,0,0.0,0,50,100,0,6,10,28,7,7.766666666666667,0.37209302325581395,0.04790897294522382,Normal,Effective
76561197970340464,40382,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,673.0333333333333,1.0,0.0014858105096307974,Slow,Normal
76561197993529677,464,10,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,10,0,0,10,1,7,7.733333333333333,0.23255813953488372,0.03007217321182908,Normal,Normal
76561198089611316,480,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,Normal,Slow
76561198036541930,783,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13.05,0.0,0.0,Normal,Slow
76561198242439926,22012,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,366.8666666666667,1.0,0.0027257859349371456,Slow,Normal
76561198288035657,14387,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,239.78333333333333,1.0,0.004170431639657314,Slow,Normal
76561197974786730,6067,34,7,0.875,13,0.8666666666666667,4,0.6666666666666666,3,0.75,5,1.0,2,0.4,60,1500,500,25,10,50,14,300,101.11666666666666,0.7906976744186046,0.007819657238280386,Slow,Normal
76561197990093159,149,8,3,0.375,2,0.1333333333333333,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,0,10,0,0,10,1,0,2.4833333333333334,0.18604651162790697,0.07491805834348547,Normal,Effective
76561198000935729,30314,32,7,0.875,11,0.7333333333333333,4,0.6666666666666666,2,0.5,4,0.8,4,0.8,1680,1500,500,5,10,50,7,140,505.23333333333335,0.7441860465116279,0.0014729551623213464,Slow,Normal
76561198027214426,57652,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,960.8666666666667,1.0,0.0010407271213476992,Slow,Normal
76561199143126237,624,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10.4,0.06976744186046512,0.006708407870553529,Normal,Normal
76561197964454963,40,5,4,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.6666666666666666,0.11627906976744186,0.1744186043895349,Effective,Effective
76561198075447635,3949,28,7,0.875,10,0.6666666666666666,3,0.5,1,0.25,4,0.8,3,0.6,600,1500,2500,0,10,250,1,140,65.81666666666666,0.6511627906976745,0.009893585069958686,Slow,Normal
76561198022620733,3065,35,8,1.0,12,0.8,4,0.6666666666666666,3,0.75,4,0.8,4,0.8,600,5000,500,25,8,50,14,140,51.083333333333336,0.813953488372093,0.015933836639924814,Slow,Normal
76561198076999456,19883,39,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,25,6,1000,28,300,331.3833333333333,0.9069767441860465,0.002736941339385333,Slow,Normal
76561198033103032,9265,28,8,1.0,6,0.4,4,0.6666666666666666,3,0.75,4,0.8,3,0.6,600,5000,2500,0,4,250,14,140,154.41666666666666,0.6511627906976745,0.0042169203930499145,Slow,Normal
76561197981732215,2723,20,6,0.75,4,0.2666666666666666,4,0.6666666666666666,2,0.5,2,0.4,2,0.4,180,500,500,0,0,50,7,28,45.38333333333333,0.46511627906976744,0.010248614301715435,Normal,Normal
76561197969604501,16823,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,280.3833333333333,1.0,0.0035665458003796002,Slow,Normal
76561198050854730,1362,21,6,0.75,4,0.2666666666666666,3,0.5,3,0.75,3,0.6,2,0.4,180,500,100,0,0,50,14,70,22.7,0.4883720930232558,0.021514189119019454,Slow,Normal
76561198051733124,42939,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,715.65,1.0,0.0013973310976016246,Slow,Normal
76561198084092954,3037,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,50.61666666666667,1.0,0.019756338491542517,Slow,Normal
76561197970312414,174,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.9,0.0,0.0,Normal,Slow
76561198054960169,435,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.25,0.0,0.0,Normal,Slow
76561198006268674,14516,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,241.93333333333334,1.0,0.0041333700743835765,Slow,Normal
76561197984235967,401,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.683333333333334,0.0,0.0,Normal,Slow
76561198029374030,109,5,1,0.125,2,0.1333333333333333,0,0.0,0,0.0,1,0.2,1,0.2,60,0,10,0,4,0,0,7,1.8166666666666667,0.11627906976744186,0.064006827359689,Normal,Effective
76561197970377585,440,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.333333333333333,0.0,0.0,Normal,Slow
76561197978569122,15006,34,8,1.0,9,0.6,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,5000,2500,0,8,1000,14,300,250.1,0.7906976744186046,0.003161526087226882,Slow,Normal
76561198071922719,570,4,2,0.25,1,0.0666666666666666,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.5,0.09302325581395349,0.009791921663595955,Normal,Normal
76561198403370432,208,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.466666666666667,0.0,0.0,Normal,Slow
76561198029800969,493,6,3,0.375,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,8.216666666666667,0.13953488372093023,0.016981933107985594,Normal,Normal
76561198119104567,10669,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,177.81666666666666,1.0,0.005623769800324546,Slow,Normal
76561197975942806,149,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.4833333333333334,0.0,0.0,Normal,Slow
76561198879557541,1148,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,19.133333333333333,1.0,0.05226480835963773,Slow,Effective
76561197962767542,546,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.1,0.0,0.0,Normal,Slow
76561197964222909,90,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,Normal,Slow
76561197984813768,595,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.916666666666666,0.0,0.0,Normal,Slow
76561198142329708,424,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.066666666666666,0.0,0.0,Normal,Slow
76561197991584508,2381,20,7,0.875,5,0.3333333333333333,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,1500,500,0,0,50,7,28,39.68333333333333,0.46511627906976744,0.011720695818346413,Normal,Normal
76561198078498143,217,7,1,0.125,3,0.2,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,0,10,0,0,10,1,0,3.6166666666666667,0.16279069767441862,0.045011252800757795,Normal,Effective
76561198079213042,31926,36,8,1.0,11,0.7333333333333333,6,1.0,3,0.75,4,0.8,4,0.8,1680,5000,2500,0,10,1000,14,140,532.1,0.8372093023255814,0.001573405943100936,Slow,Normal
76561198861426666,302,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.033333333333333,0.06976744186046512,0.013861081161576961,Normal,Normal
76561198299932182,72,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1.2,0.09302325581395349,0.07751937978036175,Normal,Effective
76561198262860208,406,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.766666666666667,0.0,0.0,Normal,Slow
76561198000574093,11309,28,8,1.0,6,0.4,3,0.5,4,1.0,4,0.8,3,0.6,600,5000,2500,0,0,250,28,140,188.48333333333332,0.6511627906976745,0.0034547499727343874,Slow,Normal
76561197989374217,515,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.583333333333334,0.0,0.0,Normal,Slow
76561198016291889,96,3,1,0.125,0,0.0,1,0.1666666666666666,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1.6,0.06976744186046512,0.043604651135537784,Normal,Effective
76561198006268774,568,6,3,0.375,2,0.1333333333333333,0,0.0,0,0.0,0,0.0,1,0.2,60,0,10,0,0,0,0,0,9.466666666666667,0.13953488372093023,0.01473960039149901,Normal,Normal
76561199095412999,380,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,6.333333333333333,1.0,0.15789473681717453,Effective,Effective
76561198028385225,15453,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,257.55,1.0,0.0038827412152829246,Slow,Normal
76561198082995144,6310,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,105.16666666666667,1.0,0.009508716323205938,Slow,Normal
76561197987089584,68,4,1,0.125,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,1.1333333333333333,0.09302325581395349,0.08207934329283012,Normal,Effective
76561198993697628,1770,27,6,0.75,9,0.6,3,0.5,3,0.75,4,0.8,2,0.4,60,500,100,1,10,50,14,140,29.5,0.627906976744186,0.021284982261793258,Slow,Normal
76561198074195807,8582,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,143.03333333333333,1.0,0.006991377301279483,Slow,Normal
76561197972256700,1867,30,7,0.875,9,0.6,3,0.5,4,1.0,4,0.8,3,0.6,600,1500,500,0,10,50,28,140,31.116666666666667,0.6976744186046512,0.022421245374897588,Slow,Normal
76561198857139749,308,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,5.133333333333334,1.0,0.19480519476724573,Effective,Effective
76561198080106269,322,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.366666666666666,0.0,0.0,Normal,Slow
76561197982570032,162959,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,2715.983333333333,1.0,0.0003681907719118178,Slow,Normal
76561198001537536,741,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12.35,0.0,0.0,Normal,Slow
76561197965165543,935,10,4,0.5,2,0.1333333333333333,1,0.1666666666666666,2,0.5,1,0.2,0,0.0,0,50,10,0,0,10,7,7,15.583333333333334,0.23255813953488372,0.0149235169745429,Normal,Normal
76561198286311746,991,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16.516666666666666,0.0,0.0,Normal,Slow
76561198034385973,214,7,4,0.5,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,3.566666666666667,0.16279069767441862,0.04564225167161954,Normal,Effective
76561197966930309,623,18,6,0.75,7,0.4666666666666667,2,0.3333333333333333,1,0.25,1,0.2,1,0.2,60,500,100,0,10,10,1,7,10.383333333333333,0.4186046511627907,0.04031505468274244,Normal,Effective
76561198034536984,2017,25,4,0.5,7,0.4666666666666667,3,0.5,3,0.75,5,1.0,3,0.6,600,50,100,0,10,50,14,300,33.61666666666667,0.5813953488372093,0.017294854203864587,Slow,Normal
76561198017412419,6078,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,101.3,1.0,0.009871668311847269,Slow,Normal
76561198275249113,5532,35,7,0.875,13,0.8666666666666667,3,0.5,4,1.0,5,1.0,3,0.6,600,1500,2500,10,10,250,28,300,92.2,0.813953488372093,0.008828128941033242,Slow,Normal
76561197995434036,157,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.6166666666666667,0.0,0.0,Normal,Slow
76561198030225688,315,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.25,0.0,0.0,Normal,Slow
76561198024958702,15436,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,257.26666666666665,1.0,0.003887017361995775,Slow,Normal
76561198031837797,441,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.35,0.0,0.0,Normal,Slow
76561197995588045,52,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.8666666666666667,0.09302325581395349,0.10733452581532957,Normal,Effective
76561197978201633,344,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.733333333333333,0.0,0.0,Normal,Slow
76561198005230618,17961,34,8,1.0,10,0.6666666666666666,5,0.8333333333333334,1,0.25,5,1.0,5,1.0,1680,5000,2500,0,10,250,1,300,299.35,0.7906976744186046,0.0026413819088557315,Slow,Normal
76561197960405174,206,6,3,0.375,1,0.0666666666666666,1,0.1666666666666666,1,0.25,0,0.0,0,0.0,0,0,10,0,0,10,1,0,3.433333333333333,0.13953488372093023,0.04064122825639486,Normal,Effective
76561198086107514,1025,20,5,0.625,4,0.2666666666666666,4,0.6666666666666666,3,0.75,2,0.4,2,0.4,180,50,100,0,0,1000,14,28,17.083333333333332,0.46511627906976744,0.02722631877322192,Normal,Normal
76561198004595236,18380,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,306.3333333333333,1.0,0.003264417845473566,Slow,Normal
76561198834458897,1691,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,28.183333333333334,1.0,0.03548196333404558,Slow,Effective
76561198170081071,361,5,3,0.375,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,6.016666666666667,0.11627906976744186,0.01932616117697214,Normal,Normal
76561197998617324,70,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1.1666666666666667,0.0,0.0,Normal,Slow
76561197963473450,547,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.116666666666667,0.0,0.0,Normal,Slow
76561198053070206,394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.566666666666666,0.0,0.0,Normal,Slow
76561198030277114,429,11,3,0.375,3,0.2,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,0,10,0,0,10,7,7,7.15,0.2558139534883721,0.03577817530805509,Normal,Effective
76561198083931265,2683,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,44.71666666666667,1.0,0.022363026462414545,Slow,Normal
76561199089502145,218,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,3.6333333333333333,1.0,0.2752293577224139,Effective,Effective
76561198176059619,339,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.65,0.0,0.0,Normal,Slow
76561198119067891,8573,31,7,0.875,9,0.6,4,0.6666666666666666,4,1.0,4,0.8,3,0.6,600,5000,2500,1,4,250,28,140,142.88333333333333,0.7209302325581395,0.005045586603660987,Slow,Normal
76561197979169919,3208,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,53.46666666666667,0.0,0.0,Normal,Slow
76561198196483042,345,7,4,0.5,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,5.75,0.16279069767441862,0.028311425677583858,Normal,Normal
76561198882715997,1635,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,27.25,1.0,0.03669724770507533,Slow,Effective
76561198416224768,131,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.183333333333333,0.0,0.0,Normal,Slow
76561198007989044,67,5,4,0.5,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,1.1166666666666667,0.11627906976744186,0.10413051014624895,Normal,Effective
76561198072678486,434,7,2,0.25,2,0.1333333333333333,0,0.0,1,0.25,1,0.2,1,0.2,60,0,10,0,0,0,1,7,7.233333333333333,0.16279069767441862,0.022505626403490273,Normal,Normal
76561198020203467,11200,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,186.66666666666666,1.0,0.005357142857114159,Slow,Normal
76561198216975279,142,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.3666666666666667,0.0,0.0,Normal,Slow
76561198057945441,404,2,0,0.0,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,6.733333333333333,0.046511627906976744,0.006907667509911249,Normal,Normal
76561199174906677,938,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,15.633333333333333,1.0,0.06396588485731562,Slow,Effective
76561198077603629,2860,33,7,0.875,10,0.6666666666666666,5,0.8333333333333334,1,0.25,5,1.0,5,1.0,1680,1500,2500,0,10,250,1,300,47.666666666666664,0.7674418604651163,0.016100178890538802,Slow,Normal
76561198072129087,29392,36,8,1.0,11,0.7333333333333333,6,1.0,2,0.5,5,1.0,4,0.8,1680,5000,2500,0,10,1000,7,300,489.8666666666667,0.8372093023255814,0.0017090554620111712,Slow,Normal
76561198049442527,232,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.8666666666666667,0.0,0.0,Normal,Slow
76561198011368261,53377,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,889.6166666666667,0.9069767441860465,0.0010195141100305678,Slow,Normal
76561198004754538,68,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1.1333333333333333,0.0,0.0,Normal,Slow
76561197994774108,68,4,2,0.25,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,1,0,0,1,0,1.1333333333333333,0.09302325581395349,0.08207934329283012,Normal,Effective
76561198025781024,156,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.6,0.0,0.0,Normal,Slow
76561198035188248,7016,33,6,0.75,10,0.6666666666666666,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,1680,500,2500,1,10,250,28,140,116.93333333333334,0.7674418604651163,0.006563071782712826,Slow,Normal
76561198844550932,602,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10.033333333333333,0.0,0.0,Normal,Slow
76561198002973360,59498,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,991.6333333333333,0.9069767441860465,0.0009146291413342954,Slow,Normal
76561197982606807,343,13,5,0.625,2,0.1333333333333333,2,0.3333333333333333,3,0.75,0,0.0,1,0.2,60,50,10,0,0,10,14,0,5.716666666666667,0.3023255813953488,0.05288494134270505,Normal,Effective
76561198112667420,605,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10.083333333333334,0.0,0.0,Normal,Slow
76561197994120127,61,6,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,50,0,0,0,0,1,0,1.0166666666666666,0.13953488372093023,0.13724742647575358,Effective,Effective
76561198028056626,1150,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,19.166666666666668,0.09302325581395349,0.0048533872596052225,Normal,Normal
