,steamid,earliest_unlock,latest_unlock,total_achievements,duration_days,duration_hours,playtime_forever,achievement_efficiency
72,76561197981732215,2016-10-28 23:25:52+00:00,2024-07-29 08:55:10+00:00,20,2830.3953472222224,67929.48833333333,45.38333333333333,0.4406904149834741
73,76561197982570032,2016-10-09 15:51:02+00:00,2019-07-27 12:01:20+00:00,43,1020.8404861111111,24500.171666666665,2715.983333333333,0.015832203192213994
74,76561197982606807,2016-11-01 10:49:55+00:00,2024-07-25 12:11:54+00:00,13,2823.0569328703705,67753.36638888888,5.716666666666667,2.2740524781341107
75,76561197982617834,2023-11-19 20:18:00+00:00,2024-07-30 11:15:51+00:00,10,253.62350694444444,6086.964166666667,2.8333333333333335,3.5294117647058822
76,76561197982655680,2020-12-04 15:04:32+00:00,2020-12-08 20:32:38+00:00,19,4.2278472222222225,101.46833333333333,51.916666666666664,0.36597110754414125
77,76561197982720629,2019-10-31 17:03:16+00:00,2024-03-31 08:35:54+00:00,2,1612.647662037037,38703.54388888889,5.433333333333334,0.36809815950920244
78,76561197984900990,2017-07-25 11:01:14+00:00,2018-02-20 19:34:15+00:00,6,210.35626157407407,5048.550277777777,6.916666666666667,0.8674698795180723
79,76561197985194039,2017-10-27 06:44:55+00:00,2024-08-22 11:06:16+00:00,9,2491.1814930555556,59788.355833333335,35.166666666666664,0.2559241706161138
80,76561197985238561,2016-12-14 10:57:35+00:00,2024-09-28 06:23:33+00:00,30,2844.809699074074,68275.43277777778,125.8,0.2384737678855326
81,76561197985269540,2018-10-13 17:40:50+00:00,2024-05-31 20:02:50+00:00,6,2057.098611111111,49370.36666666667,2.783333333333333,2.155688622754491
82,76561197986775284,2017-08-23 02:58:13+00:00,2023-03-30 01:08:15+00:00,24,2044.9236342592592,49078.16722222222,128.18333333333334,0.18723182941099986
83,76561197986862386,2017-05-04 14:45:11+00:00,2017-05-04 14:55:33+00:00,3,0.007199074074074074,0.17277777777777778,3.0833333333333335,0.9729729729729729
84,76561197987089584,2020-03-18 14:29:48+00:00,2024-07-17 19:00:56+00:00,4,1582.188287037037,37972.51888888889,1.1333333333333333,3.5294117647058822
85,76561197987212565,2019-05-25 18:26:34+00:00,2021-02-26 21:49:11+00:00,43,643.1407060185185,15435.376944444444,249.73333333333332,0.17218366257341164
86,76561197987296023,2025-04-22 10:27:17+00:00,2025-06-18 09:15:36+00:00,27,56.95021990740741,1366.8052777777777,230.38333333333333,0.1171959777182956
87,76561197987340453,2017-11-12 06:42:26+00:00,2023-09-05 13:35:36+00:00,11,2123.2869212962964,50958.88611111111,9.966666666666667,1.1036789297658862
88,76561197987755126,2022-04-11 02:28:14+00:00,2022-08-16 01:59:17+00:00,18,126.97989583333333,3047.5175,6.9,2.608695652173913
89,76561197988437395,2021-06-16 18:33:20+00:00,2024-08-17 07:39:52+00:00,32,1157.5462037037037,27781.108888888888,101.33333333333333,0.31578947368421056
90,76561197988445370,2022-10-30 15:31:46+00:00,2022-10-30 15:31:46+00:00,1,0.0,0.0,0.8166666666666667,1.2244897959183674
91,76561197989086731,2018-07-11 05:08:04+00:00,2018-08-05 09:37:04+00:00,43,25.186805555555555,604.4833333333333,200.86666666666667,0.21407235313640888
92,76561197989187753,2025-07-19 16:27:01+00:00,2025-07-19 17:20:52+00:00,6,0.037395833333333336,0.8975,9.5,0.631578947368421
93,76561197989217266,2022-06-29 12:01:09+00:00,2024-04-24 13:52:32+00:00,33,665.0773495370371,15961.85638888889,115.06666666666666,0.2867902665121669
94,76561197989446733,2016-11-05 22:16:58+00:00,2018-03-18 15:28:24+00:00,43,497.71627314814816,11945.190555555555,792.6666666666666,0.054247266610597145
95,76561197989999060,2020-10-30 23:20:41+00:00,2022-10-21 19:06:57+00:00,43,720.8237962962963,17299.77111111111,86.83333333333333,0.49520153550863727
96,76561197990093159,2023-10-29 10:53:30+00:00,2023-11-04 11:15:25+00:00,8,6.015219907407407,144.36527777777778,2.4833333333333334,3.221476510067114
97,76561197990912078,2017-01-29 06:09:11+00:00,2023-11-11 15:04:58+00:00,18,2477.372071759259,59456.92972222222,59.266666666666666,0.30371203599550056
98,76561197991213990,2019-07-04 09:34:43+00:00,2023-12-20 09:55:29+00:00,26,1630.0144212962964,39120.34611111111,61.5,0.42276422764227645
99,76561197991231880,2017-01-04 04:07:35+00:00,2023-02-23 04:03:07+00:00,10,2240.9968981481484,53783.92555555556,5.316666666666666,1.8808777429467085
100,76561197991361144,2018-08-12 08:11:31+00:00,2024-09-13 14:35:44+00:00,14,2224.2668171296295,53382.40361111111,15.233333333333333,0.9190371991247265
101,76561197991584508,2017-02-16 17:23:37+00:00,2025-07-15 22:13:36+00:00,20,3071.2013773148146,73708.83305555556,39.68333333333333,0.503989920201596
102,76561197991715731,2019-01-20 03:47:11+00:00,2025-02-15 21:44:51+00:00,12,2218.7483796296297,53249.96111111111,19.116666666666667,0.6277244986922406
103,76561197991757040,2017-04-05 11:40:53+00:00,2018-05-17 09:40:24+00:00,43,406.9163310185185,9765.991944444444,291.96666666666664,0.14727708642539103
104,76561197992700592,2018-08-26 09:55:17+00:00,2023-01-08 01:39:17+00:00,13,1595.6555555555556,38295.73333333333,34.6,0.37572254335260113
105,76561197993174475,2018-10-05 14:50:42+00:00,2022-08-26 02:02:07+00:00,42,1420.466261574074,34091.19027777778,271.75,0.1545538178472861
106,76561197993279741,2018-11-10 15:41:20+00:00,2018-11-10 15:55:02+00:00,4,0.00951388888888889,0.22833333333333333,1.2,3.3333333333333335
107,76561197993397600,2021-01-22 11:37:31+00:00,2024-07-25 13:51:56+00:00,17,1280.0933449074073,30722.24027777778,26.3,0.6463878326996197
108,76561197993435132,2023-11-07 06:03:22+00:00,2023-11-08 04:45:42+00:00,7,0.9460648148148149,22.705555555555556,3.5166666666666666,1.9905213270142181
109,76561197993529677,2017-01-25 01:01:08+00:00,2017-01-31 01:25:30+00:00,10,6.016921296296296,144.4061111111111,7.733333333333333,1.293103448275862
110,76561197993579927,2021-04-21 12:33:41+00:00,2024-11-19 14:16:47+00:00,32,1308.0715972222222,31393.718333333334,87.18333333333334,0.36704263047218505
111,76561197993881753,2016-12-24 13:51:59+00:00,2022-05-21 14:13:39+00:00,30,1974.0150462962963,47376.36111111111,13.866666666666667,2.1634615384615383
112,76561197994079927,2016-10-27 00:13:32+00:00,2017-10-30 10:48:55+00:00,43,368.4412384259259,8842.589722222223,151.45,0.2839220864971938
113,76561197994164612,2024-01-19 23:53:56+00:00,2024-02-09 01:45:54+00:00,43,20.07775462962963,481.86611111111114,52.93333333333333,0.8123425692695214
114,76561197994729999,2020-10-30 06:52:53+00:00,2024-04-22 22:30:56+00:00,5,1270.651423611111,30495.634166666667,2.7333333333333334,1.829268292682927
115,76561197994774108,2020-11-28 20:06:49+00:00,2024-07-29 15:16:53+00:00,4,1338.7986574074075,32131.167777777777,1.1333333333333333,3.5294117647058822
116,76561197994872286,2017-03-04 13:59:01+00:00,2024-08-03 19:35:16+00:00,33,2709.2335069444443,65021.604166666664,145.43333333333334,0.2269080907632363
117,76561197995083097,2016-12-25 14:52:51+00:00,2017-01-18 18:58:14+00:00,43,24.170405092592592,580.0897222222222,94.61666666666666,0.45446538664787745
118,76561197995165956,2016-10-06 09:24:51+00:00,2018-05-08 15:25:55+00:00,43,579.2507407407408,13902.017777777777,515.65,0.08338989624745467
119,76561197995588045,2018-11-15 21:32:38+00:00,2024-04-25 23:55:36+00:00,4,1988.0992824074074,47714.38277777778,0.8666666666666667,4.615384615384615
120,76561197995828394,2022-08-21 07:37:50+00:00,2023-07-14 05:59:09+00:00,27,326.9314699074074,7846.355277777778,19.1,1.413612565445026
121,76561197996503861,2020-12-26 19:05:22+00:00,2023-12-03 12:12:23+00:00,17,1071.7132060185186,25721.116944444446,18.366666666666667,0.925589836660617
122,76561197996741382,2017-07-20 08:43:32+00:00,2017-07-20 08:43:32+00:00,43,0.0,0.0,600.4666666666667,0.07161096924614188
123,76561197996919908,2022-05-15 14:45:11+00:00,2022-07-25 15:46:58+00:00,21,71.04290509259259,1705.0297222222223,17.816666666666666,1.1786716557530403
124,76561197996943649,2021-04-21 04:49:47+00:00,2023-06-16 12:46:10+00:00,30,786.3308217592593,18871.93972222222,269.28333333333336,0.11140682057312619
125,76561197997112174,2022-06-25 15:11:48+00:00,2022-06-25 15:23:22+00:00,3,0.008032407407407408,0.19277777777777777,4.25,0.7058823529411765
126,76561197997124628,2024-05-27 09:40:35+00:00,2024-05-27 11:05:20+00:00,8,0.058854166666666666,1.4125,2.0,4.0
127,76561197997788394,2018-01-01 05:45:05+00:00,2022-08-17 10:37:13+00:00,43,1689.2028703703704,40540.86888888889,145.2,0.2961432506887053
128,76561197998096051,2024-02-13 08:51:24+00:00,2024-03-11 07:36:32+00:00,43,26.94800925925926,646.7522222222223,76.63333333333334,0.5611135276207047
129,76561197998179570,2018-10-12 18:22:35+00:00,2018-10-12 19:00:38+00:00,6,0.02642361111111111,0.6341666666666667,47.96666666666667,0.1250868658790827
130,76561197998180632,2022-12-04 12:52:48+00:00,2023-06-30 22:01:01+00:00,43,208.3807060185185,5001.136944444444,758.45,0.05669457446107192
131,76561197998816333,2018-10-06 15:31:31+00:00,2024-10-13 07:51:35+00:00,8,2198.680601851852,52768.334444444445,7.166666666666667,1.1162790697674418
132,76561197998949214,2018-01-01 17:02:54+00:00,2024-06-02 00:02:41+00:00,34,2343.291516203704,56238.99638888889,121.91666666666667,0.27887901572112095
133,76561197999392948,2016-10-08 02:46:16+00:00,2022-11-22 23:24:52+00:00,39,2236.8601388888887,53684.64333333333,1023.8666666666667,0.03809089725224639
134,76561197999726935,2016-12-08 15:11:57+00:00,2024-09-18 09:29:08+00:00,40,2840.7619328703704,68178.28638888888,175.15,0.228375677990294
135,76561197999807713,2023-10-30 16:15:26+00:00,2024-02-12 08:17:55+00:00,43,104.6683912037037,2512.041388888889,56.583333333333336,0.759941089837997
136,76561198000000375,2018-10-03 18:23:03+00:00,2024-08-03 17:28:09+00:00,4,2130.961875,51143.085,16.066666666666666,0.24896265560165975
137,76561198000388603,2016-10-06 02:55:31+00:00,2020-01-08 07:39:57+00:00,32,1189.197523148148,28540.740555555556,374.5,0.08544726301735647
138,76561198000413287,2017-01-12 15:07:49+00:00,2024-12-09 05:22:00+00:00,6,2887.5931828703706,69302.2363888889,8.066666666666666,0.7438016528925621
139,76561198000562069,2021-07-06 17:33:55+00:00,2023-07-09 07:20:52+00:00,31,732.5742708333333,17581.7825,113.31666666666666,0.2735696425944992
140,76561198000574093,2016-11-17 07:05:10+00:00,2025-06-16 20:56:02+00:00,28,3133.5769907407407,75205.84777777777,188.48333333333332,0.1485542488283668
141,76561198000619480,2020-02-03 16:58:44+00:00,2020-03-19 03:21:21+00:00,43,44.432372685185186,1066.3769444444445,204.1,0.21068103870651642
142,76561198000711279,2021-02-27 19:41:57+00:00,2021-02-27 22:37:09+00:00,6,0.12166666666666667,2.92,3.4,1.7647058823529411
143,76561198000935729,2021-01-01 06:57:53+00:00,2022-12-16 07:24:23+00:00,32,714.0184027777777,17136.441666666666,505.23333333333335,0.06333707197994326
144,76561198001371079,2020-10-24 15:18:43+00:00,2021-03-06 07:46:35+00:00,43,132.68601851851852,3184.4644444444443,112.6,0.3818827708703375
145,76561198001500827,2016-10-31 08:44:49+00:00,2018-03-26 07:24:20+00:00,43,510.9441087962963,12262.658611111112,377.56666666666666,0.11388717224331243
146,76561198001622086,2016-11-12 15:11:14+00:00,2022-12-06 04:36:39+00:00,40,2214.5593171296296,53149.42361111111,546.6333333333333,0.07317519360936643
147,76561198001873585,2019-06-08 13:06:01+00:00,2019-06-08 13:33:30+00:00,2,0.019085648148148147,0.45805555555555555,5.15,0.3883495145631068
148,76561198002399439,2023-02-16 06:46:48+00:00,2023-04-16 08:08:42+00:00,43,59.056875,1417.365,41.35,1.0399032648125754
149,76561198002734128,2019-01-21 09:58:36+00:00,2023-03-27 15:25:39+00:00,30,1526.2271180555556,36629.450833333336,307.1,0.0976880494952784
150,76561198002805794,2025-06-24 14:21:52+00:00,2025-06-24 14:30:34+00:00,3,0.0060416666666666665,0.145,7.65,0.39215686274509803
151,76561198002839561,2017-07-27 04:03:55+00:00,2017-07-27 04:15:53+00:00,4,0.008310185185185184,0.19944444444444445,2.716666666666667,1.4723926380368098
152,76561198002956670,2016-12-29 04:50:40+00:00,2024-03-15 00:32:25+00:00,36,2632.8206597222224,63187.69583333333,84.61666666666666,0.4254480992712232
153,76561198002973360,2017-03-02 17:33:15+00:00,2022-08-22 21:40:59+00:00,39,1999.172037037037,47980.12888888889,991.6333333333333,0.03932905307741437
154,76561198003048979,2016-09-24 09:28:47+00:00,2024-04-06 11:03:14+00:00,26,2751.0655902777776,66025.57416666667,159.68333333333334,0.1628222523744912
155,76561198003078338,2021-08-06 11:29:23+00:00,2025-06-24 01:50:34+00:00,36,1417.5980439814814,34022.353055555555,329.46666666666664,0.10926750303520842
156,76561198003183913,2019-05-06 18:54:42+00:00,2022-04-26 08:29:39+00:00,32,1085.5659375,26053.5825,170.9,0.18724400234055003
157,76561198003319092,2016-12-09 04:58:03+00:00,2021-10-27 10:24:25+00:00,43,1783.2266435185186,42797.43944444445,54.65,0.786825251601098
158,76561198004393508,2020-01-24 15:13:52+00:00,2023-11-23 18:36:31+00:00,12,1399.1407291666667,33579.3775,7.333333333333333,1.6363636363636365
159,76561198004418141,2016-12-17 18:48:26+00:00,2024-03-30 16:57:36+00:00,36,2659.9230324074074,63838.15277777778,395.76666666666665,0.09096268845279205
160,76561198004434208,2020-06-30 19:09:46+00:00,2023-01-31 10:32:08+00:00,43,944.6405324074074,22671.37277777778,3.1,13.870967741935484
161,76561198004595236,2022-12-23 02:47:45+00:00,2023-03-25 12:32:38+00:00,43,92.40616898148149,2217.7480555555558,306.3333333333333,0.14036996735582155
162,76561198004859223,2021-04-20 11:13:59+00:00,2021-04-20 11:38:31+00:00,2,0.017037037037037038,0.4088888888888889,6.983333333333333,0.2863961813842482
163,76561198005230618,2017-06-16 05:50:40+00:00,2019-10-09 06:07:45+00:00,34,845.011863425926,20280.284722222223,299.35,0.11357942208117587
164,76561198005648447,2020-04-07 08:55:17+00:00,2020-04-12 16:23:58+00:00,18,5.3115856481481485,127.47805555555556,26.883333333333333,0.6695598264104153
