steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level
76561198039406214,454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197979934386,1485,18,6,0.75,4,0.26666666666666666,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,1500,100,0,0,50,7,28
76561198821331009,4157,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561199004069906,602,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198201155765,570,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198037887754,25299,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198075984299,12753,35,8,1.0,10,0.6666666666666666,5,0.8333333333333334,2,0.5,5,1.0,5,1.0,1680,5000,2500,0,10,250,7,300
76561197963394136,2107,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198273926288,1881,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197994079927,9087,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198063392506,343,12,3,0.375,2,0.13333333333333333,2,0.3333333333333333,3,0.75,1,0.2,1,0.2,60,0,10,0,0,10,14,7
76561199246239668,201,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198437120190,423903,14,2,0.25,5,0.3333333333333333,1,0.16666666666666666,1,0.25,3,0.6,2,0.4,180,0,100,0,6,10,1,70
76561198024812661,1189,17,6,0.75,3,0.2,2,0.3333333333333333,3,0.75,1,0.2,2,0.4,60,500,10,1,0,10,14,7
76561198019020335,283,10,4,0.5,2,0.13333333333333333,2,0.3333333333333333,2,0.5,0,0.0,0,0.0,0,0,10,0,0,10,7,0
76561197983524304,206,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198095807119,3519,35,7,0.875,13,0.8666666666666667,3,0.5,4,1.0,5,1.0,3,0.6,180,1500,500,25,10,50,28,300
76561198025670883,1159,18,5,0.625,4,0.26666666666666666,2,0.3333333333333333,2,0.5,3,0.6,2,0.4,180,50,100,0,0,50,7,70
76561198060871246,48,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561197998180632,46743,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198103123646,13942,37,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,250,28,300
76561197963714403,13856,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198047975581,17533,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198370061003,190,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199200862532,2083,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198060639097,130,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197988052802,1447,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197998337907,353,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198020067850,67815,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300
76561198179992770,1896,27,5,0.625,8,0.5333333333333333,3,0.5,3,0.75,5,1.0,3,0.6,600,50,500,0,10,50,14,300
76561198063563156,333,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199023324482,190,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198003183913,10254,32,8,1.0,8,0.5333333333333333,3,0.5,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,4,250,28,300
76561198060913953,278,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197960799550,16834,39,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,10,10,1000,28,300
76561198067439789,283,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198044890610,162,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197998179570,2878,6,4,0.5,1,0.06666666666666667,0,0.0,0,0.0,1,0.2,0,0.0,0,0,10,0,0,0,0,7
76561197991425851,249,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198007536546,278,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197963212954,2883,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198397907105,233,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198054553341,649,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198064609090,2887,24,5,0.625,7,0.4666666666666667,3,0.5,4,1.0,3,0.6,2,0.4,180,50,500,1,4,50,28,70
76561198263784049,198,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198066543155,8398,29,7,0.875,7,0.4666666666666667,4,0.6666666666666666,4,1.0,4,0.8,3,0.6,600,1500,2500,0,4,250,28,140
76561199101355475,3084,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197972179425,400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197971643307,13408,24,7,0.875,5,0.3333333333333333,5,0.8333333333333334,4,1.0,2,0.4,1,0.2,60,5000,100,0,4,1000,28,28
76561198026465332,2880,23,8,1.0,5,0.3333333333333333,2,0.3333333333333333,4,1.0,2,0.4,2,0.4,180,5000,500,0,0,50,28,28
76561197977654536,395,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198002874064,447,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197993215917,473,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198112009549,332,5,3,0.375,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561197986775284,7691,24,6,0.75,5,0.3333333333333333,5,0.8333333333333334,2,0.5,3,0.6,3,0.6,600,500,500,0,4,1000,7,70
76561197975931257,36,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198046360202,394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198373611339,7859,32,7,0.875,9,0.6,5,0.8333333333333334,4,1.0,4,0.8,3,0.6,600,1500,2500,5,4,250,28,140
76561198299988956,294,7,4,0.5,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198082623478,5808,41,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,600,5000,2500,25,10,250,28,300
76561198004393508,440,12,5,0.625,3,0.2,1,0.16666666666666666,2,0.5,0,0.0,1,0.2,60,50,10,0,0,10,7,0
76561198042611397,364,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197997124628,120,8,5,0.625,1,0.06666666666666667,0,0.0,1,0.25,1,0.2,0,0.0,0,50,10,0,0,0,1,7
76561198018742597,516,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198042923150,77439,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198309762695,20678,35,8,1.0,11,0.7333333333333333,6,1.0,3,0.75,3,0.6,4,0.8,1680,5000,2500,1,10,1000,14,70
76561197992274874,511,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198108831399,16701,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561199107784153,21281,36,8,1.0,12,0.8,4,0.6666666666666666,4,1.0,5,1.0,3,0.6,600,5000,2500,5,10,1000,28,300
76561198051089903,30442,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197977122167,5978,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198868119380,44483,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198135780449,165,9,4,0.5,3,0.2,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0
76561198388606792,155,5,2,0.25,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198052481833,15553,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198013261863,423,10,3,0.375,2,0.13333333333333333,1,0.16666666666666666,2,0.5,1,0.2,1,0.2,60,50,10,0,0,10,7,7
76561198302923503,397,9,3,0.375,2,0.13333333333333333,1,0.16666666666666666,1,0.25,1,0.2,1,0.2,60,0,10,0,0,10,1,7
76561197997240220,619,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198097666040,429,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198064409203,10100,42,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,250,28,300
76561198025463060,199,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197960902680,29386,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198086556743,3984,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197962737643,1853,23,6,0.75,6,0.4,3,0.5,3,0.75,3,0.6,2,0.4,180,500,500,0,4,50,14,70
76561198001622086,32798,40,8,1.0,14,0.9333333333333333,6,1.0,4,1.0,4,0.8,4,0.8,1680,5000,2500,10,10,1000,28,140
76561198022807781,2756,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197970532816,1047,27,5,0.625,8,0.5333333333333333,3,0.5,4,1.0,3,0.6,4,0.8,600,50,100,0,10,50,28,70
76561197972731767,577,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197962974319,6367,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561199010174438,1465,17,6,0.75,4,0.26666666666666666,2,0.3333333333333333,1,0.25,1,0.2,3,0.6,600,500,500,0,0,50,1,7
76561198125123765,485,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198003078338,19768,36,8,1.0,11,0.7333333333333333,4,0.6666666666666666,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300
76561198043607469,3521,28,6,0.75,9,0.6,3,0.5,3,0.75,4,0.8,3,0.6,600,500,500,0,10,250,14,140
76561198053475768,3945,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197974742349,199,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198263506056,410,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561199376571327,1350,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198073191426,19013,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198066945046,4928,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197987034326,394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199108437662,151,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198136397211,385,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198120594540,995,5,4,0.5,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,10,0,0,0,0,0
76561198353841721,12282,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197987296023,13823,27,8,1.0,6,0.4,3,0.5,4,1.0,2,0.4,4,0.8,1680,5000,2500,0,4,250,28,28
76561197990384173,393,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198048964461,36664,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197998105505,54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198036102917,898,11,4,0.5,3,0.2,1,0.16666666666666666,2,0.5,1,0.2,0,0.0,0,50,10,0,0,10,7,7
76561198116820015,2433,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198101432241,11429,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198946305329,2385,27,6,0.75,9,0.6,6,1.0,3,0.75,1,0.2,2,0.4,180,500,2500,1,4,1000,14,7
76561198052442092,1858,22,6,0.75,9,0.6,2,0.3333333333333333,1,0.25,2,0.4,2,0.4,180,500,500,0,10,50,1,28
76561198018534147,189,9,2,0.25,5,0.3333333333333333,0,0.0,1,0.25,1,0.2,0,0.0,0,0,10,25,0,0,1,7
76561198003213686,125,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198000562069,6799,31,8,1.0,9,0.6,3,0.5,4,1.0,4,0.8,3,0.6,600,5000,2500,0,8,250,28,140
76561199005596744,264,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198053605081,5345,27,5,0.625,10,0.6666666666666666,3,0.5,4,1.0,3,0.6,2,0.4,180,50,500,1,10,50,28,70
76561198029023990,11774,41,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,4,0.8,5,1.0,1680,5000,2500,25,10,250,28,140
76561197972745621,362,5,3,0.375,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198385306369,324,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198065699464,15444,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197963550511,480,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197960485586,353,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198031220488,312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198087733716,3796,24,6,0.75,5,0.3333333333333333,4,0.6666666666666666,4,1.0,3,0.6,2,0.4,60,500,500,1,0,50,28,70
76561198013143519,104,7,5,0.625,1,0.06666666666666667,0,0.0,0,0.0,1,0.2,0,0.0,0,50,10,0,0,0,0,7
76561198011348528,2575,21,6,0.75,5,0.3333333333333333,2,0.3333333333333333,1,0.25,4,0.8,3,0.6,600,500,500,0,4,50,1,140
76561198974195624,6131,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197974283794,299,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197971576301,484,6,4,0.5,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561197971348591,2593,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198066018764,13554,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198000459192,60,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198025796747,286,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198052125808,2715,20,8,1.0,5,0.3333333333333333,3,0.5,1,0.25,3,0.6,0,0.0,0,5000,500,0,6,50,1,70
76561197978965270,13612,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198152365403,2819,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197989187753,570,6,0,0.0,5,0.3333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,25,0,0,1,0
76561198078952194,3535,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197971981160,22484,40,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,1,10,1000,28,300
76561198081156647,4071,28,7,0.875,7,0.4666666666666667,5,0.8333333333333334,1,0.25,3,0.6,5,1.0,1680,1500,500,0,6,250,1,70
76561198381239848,433,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197971437698,374,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198075749816,571,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198020850053,402,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198871277392,8524,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198193698835,5775,31,7,0.875,10,0.6666666666666666,4,0.6666666666666666,1,0.25,5,1.0,4,0.8,1680,5000,2500,0,10,250,1,300
76561198015122447,1368,24,6,0.75,9,0.6,2,0.3333333333333333,1,0.25,3,0.6,3,0.6,600,500,500,0,10,50,1,70
76561198119652767,59,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561198061438211,941,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198026221093,27751,42,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,25,10,1000,28,300
76561198140831121,617,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198029593271,461,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198013680011,977,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197985238561,7548,30,8,1.0,9,0.6,4,0.6666666666666666,4,1.0,2,0.4,3,0.6,600,5000,500,1,8,250,28,28
76561197988445370,49,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561197990912078,3556,18,5,0.625,4,0.26666666666666666,2,0.3333333333333333,1,0.25,4,0.8,2,0.4,180,50,100,0,0,50,1,140
76561198067950201,32389,38,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,3,0.6,600,5000,2500,1,10,1000,28,300
76561198169462091,704,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198005871916,3346,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197982655680,3115,19,7,0.875,5,0.3333333333333333,2,0.3333333333333333,1,0.25,2,0.4,2,0.4,180,5000,500,0,4,50,1,28
76561197988437395,6080,32,8,1.0,9,0.6,3,0.5,3,0.75,5,1.0,4,0.8,1680,5000,500,0,10,250,14,300
76561198092258220,173,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197985194039,2110,9,4,0.5,1,0.06666666666666667,1,0.16666666666666666,1,0.25,1,0.2,1,0.2,60,50,10,0,0,10,1,7
76561197960393604,103,7,4,0.5,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198028866149,1139,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198077248235,369,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197970850127,105,7,3,0.375,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,0,10,0,0,0,1,0
76561198112313168,591,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197978017307,129,7,5,0.625,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,1,0.2,60,50,0,0,0,0,0,0
76561197986862386,185,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198034698530,393,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197987212565,14984,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198041323297,211,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197961048460,289,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199086098585,444,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198048430200,598,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198864851315,241,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198162722657,2330,16,7,0.875,2,0.13333333333333333,2,0.3333333333333333,2,0.5,2,0.4,1,0.2,60,1500,100,0,0,50,7,28
76561198029049127,408,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198178557050,1948,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198282335679,563,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198124738753,32557,37,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300
76561197967576247,963,15,5,0.625,4,0.26666666666666666,1,0.16666666666666666,3,0.75,0,0.0,2,0.4,180,50,100,0,0,10,14,0
76561198003048979,9581,26,8,1.0,5,0.3333333333333333,5,0.8333333333333334,4,1.0,3,0.6,1,0.2,60,5000,500,0,0,1000,28,70
76561198021422660,259,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198096655954,6231,40,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,5000,2500,25,10,250,28,300
76561198273714027,503,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198192866085,334,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198022852314,559,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199041710124,512,14,5,0.625,5,0.3333333333333333,2,0.3333333333333333,1,0.25,0,0.0,1,0.2,60,50,100,0,4,10,1,0
76561198023791161,71329,40,8,1.0,13,0.8666666666666667,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,5,10,1000,28,300
76561198034574711,2093,18,6,0.75,4,0.26666666666666666,3,0.5,2,0.5,3,0.6,0,0.0,0,1500,100,0,0,50,7,70
76561198856841858,817,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198096019960,373,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197989342663,3625,30,7,0.875,10,0.6666666666666666,4,0.6666666666666666,2,0.5,3,0.6,4,0.8,1680,1500,2500,0,10,250,7,70
76561198366638721,253,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198068624982,393,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198173634835,380,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561199211843965,34655,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197991243081,602,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197987453398,439,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198145427903,16809,39,8,1.0,14,0.9333333333333333,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,600,5000,500,25,10,250,28,140
76561197962061039,133,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198003246975,571,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
