mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,model,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__n_estimators,param_clf__learning_rate,param_clf__max_leaf_nodes,param_clf__gamma
0.4944924354553223,0.012444614911848374,0.012753629684448242,0.002835148201648145,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 400}",0.9301704620340381,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9429520310102559,0.949072469851874,0.012931423062250817,7,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.944381476050831,0.013785449559953651,3,rf,8,1.0,400.0,,,
1.0132588863372802,0.021410106050830786,0.027039480209350587,0.00375035240286453,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.9301704620340381,0.9452423413635058,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9483289892474241,0.01230372160727933,16,0.9264051808406647,0.9401160801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9440178396871947,0.01335178648193146,19,rf,8,1.0,800.0,,,
0.2551943302154541,0.0178308157788681,0.008087968826293946,0.00208981908294916,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.9367259741498841,0.9414881128961626,0.9574947181898725,0.9657853936394487,0.9382538785252181,0.9479496154801172,0.011584061668857159,23,0.9328567937438905,0.9382978983382209,0.9594721407624635,0.9594721407624635,0.927956989247312,0.9436111925708699,0.013357257401881265,20,rf,8,2.0,200.0,,,
0.5108846664428711,0.01968627109616194,0.01338210105895996,0.003275089898128897,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 400}",0.9301704620340381,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9470626398731954,0.012869097776161341,31,0.9264051808406647,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9427678396871946,0.013938242395871407,30,rf,8,2.0,400.0,,,
1.1611006259918213,0.03783171623546757,0.025620412826538087,0.002436109564889361,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 800}",0.9301704620340381,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9470626398731954,0.012869097776161341,31,0.9264051808406647,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9427678396871946,0.013938242395871407,30,rf,8,2.0,800.0,,,
0.3309304714202881,0.057351452616971194,0.009895133972167968,0.0026006997237538543,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.9386503390226796,0.9389105944923617,0.9538514121244829,0.9657853936394487,0.9359073582952622,0.946621019514847,0.011465746823829684,36,0.9328567937438905,0.9338660801564028,0.9576539589442815,0.9594721407624635,0.9281720430107526,0.9424042033235581,0.013345235097059996,36,rf,8,5.0,200.0,,,
0.5276488304138184,0.030668282545020995,0.013437414169311523,0.0025039989042944517,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.9386503390226796,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9359073582952622,0.9473496807279249,0.012005171893058058,30,0.9328567937438905,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9281720430107526,0.9427678396871946,0.013773705266781467,30,rf,8,5.0,400.0,,,
1.0712006568908692,0.09764600282456361,0.02467312812805176,0.002091947277000934,,,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.9386503390226796,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9487586152709235,0.01094630402065809,12,0.9328567937438905,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9440581622678398,0.012597940869698367,9,rf,8,5.0,800.0,,,
0.3038227081298828,0.022258620464690168,0.006436586380004883,0.00044687969058706574,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.9340056060750642,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9386528295850329,0.9489796583750346,0.012465143869391937,9,0.9282233626588464,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.927956989247312,0.9434117790811338,0.014546323856053305,21,rf,16,1.0,200.0,,,
0.5514525890350341,0.021173945068921896,0.020863866806030272,0.003568311688185337,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 400}",0.9301704620340381,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9455454849522645,0.9495911606402757,0.012725903993609127,3,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.944381476050831,0.013785449559953651,3,rf,16,1.0,400.0,,,
1.082578754425049,0.01825209931418885,0.027762222290039062,0.005982261151316578,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.9301704620340381,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9455454849522645,0.9495911606402757,0.012725903993609127,3,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.944381476050831,0.013785449559953651,3,rf,16,1.0,800.0,,,
0.2733876705169678,0.01773216032162337,0.008281421661376954,0.002431780586299955,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.9301704620340381,0.9389105944923617,0.9612121212121213,0.9657853936394487,0.9429520310102559,0.947806120477645,0.013540193019092202,24,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.9431314760508309,0.014385830157001598,24,rf,16,2.0,200.0,,,
0.5354758262634277,0.029069695613175385,0.013651418685913085,0.0034879140776112646,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 400}",0.9301704620340381,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9470626398731954,0.012869097776161341,31,0.9264051808406647,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9427678396871946,0.013938242395871407,30,rf,16,2.0,400.0,,,
1.1501792430877686,0.0389973685228788,0.0320551872253418,0.003164558292321869,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 800}",0.9301704620340381,0.9389105944923617,0.9612121212121213,0.9657853936394487,0.9429520310102559,0.947806120477645,0.013540193019092202,24,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.9431314760508309,0.014385830157001598,24,rf,16,2.0,800.0,,,
0.30459933280944823,0.06480701359332626,0.007901716232299804,0.0021683056521242215,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.9432390239416225,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9359073582952622,0.9482674177117134,0.011468465530858453,17,0.9393084066471162,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9281720430107526,0.9440581622678396,0.013068962983639566,13,rf,16,5.0,200.0,,,
0.5423575401306152,0.03520659365388482,0.01807093620300293,0.0028205987687512962,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.9432390239416225,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9359073582952622,0.9482674177117134,0.011468465530858453,17,0.9393084066471162,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9281720430107526,0.9440581622678396,0.013068962983639566,13,rf,16,5.0,400.0,,,
1.034324312210083,0.035151373855279985,0.027206993103027342,0.003790056710105498,,,"{'clf__max_depth': 16, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.9386503390226796,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9487586152709235,0.01094630402065809,12,0.9328567937438905,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9440581622678398,0.012597940869698367,9,rf,16,5.0,800.0,,,
0.2953057289123535,0.025440039622831395,0.007656764984130859,0.0019380941113836395,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.9340056060750642,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9386528295850329,0.9489796583750346,0.012465143869391937,9,0.9282233626588464,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.927956989247312,0.9434117790811338,0.014546323856053305,21,rf,24,1.0,200.0,,,
0.5603104591369629,0.017529200095660034,0.013533592224121094,0.0028101186664725103,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 400}",0.9340056060750642,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9455454849522645,0.9503581894484808,0.011597822839313977,1,0.9282233626588464,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.9447451124144672,0.013322682760844544,1,rf,24,1.0,400.0,,,
1.094986867904663,0.04163057750423946,0.030753326416015626,0.004644122026169001,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.9301704620340381,0.9452423413635058,0.9612121212121213,0.9657853936394487,0.9455454849522645,0.9495911606402757,0.012725903993609127,3,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.944381476050831,0.013785449559953651,3,rf,24,1.0,800.0,,,
0.289138126373291,0.01653530860627814,0.007311487197875976,0.0014339415165707742,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.9301704620340381,0.9389105944923617,0.9612121212121213,0.9657853936394487,0.9429520310102559,0.947806120477645,0.013540193019092202,24,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.9431314760508309,0.014385830157001598,24,rf,24,2.0,200.0,,,
0.5455217838287354,0.03148990422598412,0.01643366813659668,0.0033347725123116425,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 400}",0.9301704620340381,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9470626398731954,0.012869097776161341,31,0.9264051808406647,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9427678396871946,0.013938242395871407,30,rf,24,2.0,400.0,,,
1.0350247383117677,0.05019194366935485,0.028394794464111327,0.008944321212552155,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 800}",0.9301704620340381,0.9389105944923617,0.9612121212121213,0.9657853936394487,0.9429520310102559,0.947806120477645,0.013540193019092202,24,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.9594721407624635,0.9346236559139787,0.9431314760508309,0.014385830157001598,24,rf,24,2.0,800.0,,,
