appid,name,playtime_hours
730,Counter-Strike 2,1477.9
570,Dota 2,1415.7833333333333
271590,Grand Theft Auto V Legacy,366.23333333333335
548430,Deep Rock Galactic,156.01666666666668
393380,Squad,129.65
42680,Call of Duty®: Modern Warfare® 3 (2011),119.01666666666667
435150,Divinity: Original Sin 2,110.13333333333334
42690,Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer,107.35
105600,Terraria,97.71666666666667
440,Team Fortress 2,88.7
