steamid,appid,game_name,apiname,achieved,unlock_time
76561198040600573,351490,Intergalactic Bubbles,SurvivedSector4,0,0
76561198040600573,351490,Intergalactic Bubbles,CompletedSector0,0,0
76561198040600573,351490,Intergalactic Bubbles,CompletedSector1,0,0
76561198040600573,351490,Intergalactic Bubbles,CompletedSector2,0,0
76561198040600573,351490,Intergalactic Bubbles,CompletedSector3,0,0
76561198040600573,351490,Intergalactic Bubbles,CompletedSector4,0,0
76561198040600573,338420,Alum,BEGIN,1,1703797725
76561198040600573,338420,Alum,ACH_CHAPTER2,1,1703800038
76561198040600573,338420,Alum,ACH_CHAPTER3,1,1703802198
76561198040600573,338420,Alum,ACH_CHAPTER4,1,1703808152
76561198040600573,338420,Alum,ACH_CHAPTER5,1,1703812528
76561198040600573,338420,Alum,ACH_CHAPTER6,1,1703976621
76561198040600573,338420,Alum,ACH_CHAPTER7,1,1703976621
76561198040600573,338420,Alum,ACH_COLEMIN,1,1703799201
76561198040600573,338420,Alum,ACH_SNIPER,1,1703976621
76561198040600573,338420,Alum,ACH_RUSHLIGHT,1,1703800542
76561198040600573,338420,Alum,ACH_WIN,1,1703976621
76561198040600573,338420,Alum,ACH_WIN_NO_HINT,1,1703976621
76561198040600573,338420,Alum,ACH_DASHU,1,1703976621
76561198040600573,338420,Alum,ACH_CANDLE,1,1703810711
76561198040600573,338420,Alum,ACH_OG,1,1703976621
76561198040600573,338420,Alum,ACH_PIGE,1,1703808322
76561198040600573,338420,Alum,ACH_CHAIR,1,1703976621
76561198040600573,272010,Aveyond 3-1: Lord of Twilight,ACH_WON_LOT,1,1722176698
76561198040600573,778570,Bustories,Thank you!,1,1533922409
76561198040600573,778570,Bustories,"Ticket, please",1,1533922398
76561198040600573,847630,Commanager Tycoon,ACH_BUILD_BAR,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_BUILD_CAFE,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_BUILD_LIBRARY,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_BUILD_DRUGSTORE,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_MONEY_10000,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_MONEY_25000,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_MONEY_40000,1,1531844094
76561198040600573,847630,Commanager Tycoon,ACH_MONEY_100000,1,1531844094
76561198040600573,628290,All Walls Must Fall,Ach_Kills,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Pistol,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_SMG,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Shotgun,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Rifle,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Fist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Adjacent,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Destroy_Walls,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Dialogue_Flirty,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Dialogue_Respect,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Dialogue_Fear,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Dialogue_Wins,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Doors_Hacked,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Doors_Forced,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Drones_Hacked,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_KillsByFriendlyDrones,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Drones,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Human,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Spectre,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Phantom,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TimeResource_Collected,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TimeCredits_Received,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_DropRewardThresholdReached,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Agent_Revived,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Health_Restored,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Undo_Uses,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Rewind_Uses,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TraceBack_Uses,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Destroy_Balloons,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pistol_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pistol_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,SMG_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,SMG_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,SMG_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Shotgun_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Shotgun_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Shotgun_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rifle_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rifle_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rifle_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Cyberfist_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Cyberfist_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Cyberfist_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Undo_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Undo_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rewind_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rewind_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Rewind_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Trace_Back_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Trace_Back_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Trace_Back_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Body_Armor_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Body_Armor_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Body_Armor_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Flux_Capacitor_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Flux_Capacitor_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Flux_Capacitor_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Dodge_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Dodge_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Explosive_Rounds_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Explosive_Rounds_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Explosive_Rounds_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tesla_Rounds_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tesla_Rounds_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tesla_Rounds_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Silencer_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Silencer_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Silencer_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pheromones_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pheromones_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pheromones_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Neural_Matrix_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Neural_Matrix_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Neural_Matrix_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Mission_Failed,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Missions_Failed,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Permadeath,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Permadeaths,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Missions_Accomplished,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Missions_WOCasualties,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_DeadDrops,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Hacking,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Contraband,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_GroupElimination,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_VIPElimination,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_VIPInterrogation,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_InterviewBartenders,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Infiltration,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_ArtRequisition,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Tunnel,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Bombs,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_DeadDrops,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_Hacking,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_Contraband,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_GroupElimination,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_VIPElimination,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_VIPInterrogation,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_InterviewBartenders,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_Infiltration,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_ArtRequisition,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_Tunnel,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_Bombs,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Under30Seconds,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Under10Seconds,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_ClosetotheEdge,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Completed,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Permadeath,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Pacifist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_FullHealth,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_FullHealth,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Decisive,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Decisive,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Pistol,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Pistol,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Shotgun,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Shotgun,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_SMG,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_SMG,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Rifle,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Rifle,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Fist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Fist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tutorial_Dynamic,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tutorial_Cyberfist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tutorial_TraceBack,1,1702242939
76561198040600573,628290,All Walls Must Fall,Tutorial_Rewind,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Speed,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Destroy_Pillars,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Destroy_Bottles,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Destroy_Barrels,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Doors_Closed,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Walls_Rebuilt,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Enemies_Revived,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_DropRewardThresholdReached2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_DropRewardThresholdReached3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_OneChallenge,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_OneChallenge_Pacifist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TenChallenges,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TenChallenges_Pacifist,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_Kills_Nemesis,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_TopChallenge,1,1702242939
76561198040600573,628290,All Walls Must Fall,Ach_AllCollectables,1,1702242939
76561198040600573,628290,All Walls Must Fall,Precharger_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Precharger_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Precharger_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Persuador_Mk1,1,1702242939
76561198040600573,628290,All Walls Must Fall,Persuador_Mk2,1,1702242939
76561198040600573,628290,All Walls Must Fall,Persuador_Mk3,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_Persuador,1,1702242939
76561198040600573,628290,All Walls Must Fall,Campaign_Persuador,1,1702242939
76561198040600573,628290,All Walls Must Fall,Mission_IDTarget,1,1702242939
76561198040600573,628290,All Walls Must Fall,Pacifist_IDTarget,1,1702242939
76561198040600573,628290,All Walls Must Fall,NewGame_Completed,1,1702242939
76561198040600573,218130,Dungeonland,K_PARK_REGULAR,0,0
76561198040600573,218130,Dungeonland,K_ELDER_ABUSE,0,0
76561198040600573,218130,Dungeonland,K_HE_STILL_GOT_SOME_TRICKS_ON_HIM,0,0
76561198040600573,218130,Dungeonland,K_OLD_SCHOOLED,0,0
76561198040600573,218130,Dungeonland,K_DRUNKEN_HAZE,0,0
76561198040600573,218130,Dungeonland,K_BAR_FIGHT,0,0
76561198040600573,218130,Dungeonland,K_WATCH_THIS,0,0
76561198040600573,218130,Dungeonland,K_DONT_STEP_ON_THE_GRASS,0,0
76561198040600573,218130,Dungeonland,K_HE_SAW_WE_CONQUERED,0,0
76561198040600573,218130,Dungeonland,K_KNOCK_ON_WOOD,0,0
76561198040600573,218130,Dungeonland,K_CHALLENGE_ACCEPTED,0,0
76561198040600573,218130,Dungeonland,K_WINDOW_SHOPPER,0,0
76561198040600573,218130,Dungeonland,K_MY_FIRST_LOOT,0,0
76561198040600573,218130,Dungeonland,K_GOLD_FEVER,0,0
76561198040600573,218130,Dungeonland,K_CAKE_MADE_OF_PAIN,0,0
76561198040600573,218130,Dungeonland,K_THE_POWER_OF_FRIENDSHIP,0,0
76561198040600573,218130,Dungeonland,K_THE_POWER_OF_EVIL,0,0
76561198040600573,218130,Dungeonland,K_A_TASTE_OF_THE_DARK_SIDE,0,0
76561198040600573,218130,Dungeonland,K_WARLOCK,0,0
76561198040600573,218130,Dungeonland,K_MONSTER_BREEDER,0,0
76561198040600573,218130,Dungeonland,K_MONSTER_MASTER,0,0
76561198040600573,218130,Dungeonland,K_VERSED_IN_EVIL,0,0
76561198040600573,218130,Dungeonland,K_BOARD_OF_DIRECTORS,0,0
76561198040600573,218130,Dungeonland,K_WITH_MY_OWN_HANDS,0,0
76561198040600573,218130,Dungeonland,K_THE_COMPLETE_PLAYER,0,0
76561198040600573,218130,Dungeonland,K_COMMANDER_SHEPHERD,0,0
76561198040600573,218130,Dungeonland,K_FRIEND_SHEEP,0,0
76561198040600573,218130,Dungeonland,K_TOUGH_LOVE,0,0
76561198040600573,218130,Dungeonland,K_GLORY_AND_JUSTICE,0,0
76561198040600573,218130,Dungeonland,K_SOMEONE_GOT_STABBED,0,0
76561198040600573,218130,Dungeonland,K_PHENOMENAL_COSMIC_POWERS,0,0
76561198040600573,218130,Dungeonland,K_YOU_WANT_SOMETHING_DONE_RIGHT,0,0
76561198040600573,218130,Dungeonland,K_FIRST_BLOOD,0,0
76561198040600573,218130,Dungeonland,K_A_MATTER_OF_HYGIENE,0,0
76561198040600573,218130,Dungeonland,K_HEROCIDE,0,0
76561198040600573,218130,Dungeonland,K_WHO_SPILLED_THESE_HEROES_ALL_OVER_MY_FLOOR,0,0
76561198040600573,218130,Dungeonland,K_CROWDED_CONTROL,0,0
76561198040600573,218130,Dungeonland,K_HERE_IS_YOUR_REWARD,0,0
76561198040600573,218130,Dungeonland,K_FROZEN_FOOL,0,0
76561198040600573,218130,Dungeonland,K_CARD_ADVANTAGE,0,0
76561198040600573,218130,Dungeonland,K_WATCH_YOUR_STEP,0,0
76561198040600573,218130,Dungeonland,K_HEART,0,0
76561198040600573,218130,Dungeonland,K_COURAGE,0,0
76561198040600573,218130,Dungeonland,K_A_CONJURER_OF_CHEAP_TRICKS,0,0
76561198040600573,218130,Dungeonland,K_GO_THERE_AND_COME_BACK_HERE_AGAIN,0,0
76561198040600573,218130,Dungeonland,K_SHUT_UP_AND_GET_ON_MY_HORSE,0,0
76561198040600573,218130,Dungeonland,K_SWEET_LEMONADE,0,0
76561198040600573,218130,Dungeonland,K_HARD_BOILED,0,0
76561198040600573,218130,Dungeonland,K_SPREAD_THE_COOL,0,0
76561198040600573,218130,Dungeonland,K_STAB_STUFF_SENSELESS,0,0
76561198040600573,218130,Dungeonland,K_THE_PERFECT_SHOT,0,0
76561198040600573,218130,Dungeonland,K_FULL_TANK,0,0
76561198040600573,218130,Dungeonland,K_SPARTAN_PHALANX,0,0
76561198040600573,678230,Abstract Arena,BLUE_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,PURPLE_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,RED_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,ORANGE_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,YELLOW_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,GREEN_SHIP,1,1529238050
76561198040600573,678230,Abstract Arena,MAIN_THEME,1,1529238050
76561198040600573,678230,Abstract Arena,TITLE_1,1,1529238050
76561198040600573,678230,Abstract Arena,TITLE_2,1,1529238050
76561198040600573,678230,Abstract Arena,TITLE_3,1,1529238050
76561198040600573,678230,Abstract Arena,TITLE_4,1,1529238050
76561198040600573,678230,Abstract Arena,FINAL_CREDITS,1,1529238050
76561198040600573,678230,Abstract Arena,FUTURISTIC,1,1529238050
76561198040600573,678230,Abstract Arena,THE_80s,1,1529238050
76561198040600573,678230,Abstract Arena,FLYING_INSECTS,1,1529238050
76561198040600573,678230,Abstract Arena,SPORTING_CARS,1,1529238050
76561198040600573,678230,Abstract Arena,CLASSICAL_STATUES,1,1529238050
76561198040600573,678230,Abstract Arena,MEMES_FROM_THE_WEB,1,1529238050
76561198040600573,678230,Abstract Arena,NIGHT_LIGHT,1,1529238050
76561198040600573,678230,Abstract Arena,CATHODE_RAY_TUBE,1,1529238050
76561198040600573,250420,8BitMMO,ACH_RB_1,1,1565107827
76561198040600573,250420,8BitMMO,ACH_RB_5,1,1565107827
76561198040600573,250420,8BitMMO,ACH_RB_15,1,1565107827
76561198040600573,250420,8BitMMO,ACH_RB_30,1,1565107827
76561198040600573,250420,8BitMMO,ACH_RB_ALL,1,1565107827
76561198040600573,250420,8BitMMO,ACH_GAMEOVER,1,1565107827
76561198040600573,250420,8BitMMO,ACH_DRACO_PLACER,1,1565107827
76561198040600573,250420,8BitMMO,ACH_DRACO_COMPLETE,1,1565107827
76561198040600573,250420,8BitMMO,ACH_LEVEL_2,1,1565107827
76561198040600573,250420,8BitMMO,ACH_LEVEL_3,1,1565107827
76561198040600573,250420,8BitMMO,ACH_LEVEL_4,1,1565107827
76561198040600573,250420,8BitMMO,ACH_LEVEL_5,1,1565107827
76561198040600573,250420,8BitMMO,ACH_ZOMBIE,1,1565107827
76561198040600573,250420,8BitMMO,ACH_CREDITS,1,1565107827
76561198040600573,250420,8BitMMO,ACH_OPTIONS,1,1565107827
76561198040600573,250420,8BitMMO,ACH_POTATO,1,1565107827
76561198040600573,250420,8BitMMO,ACH_VIRAL,1,1565107827
76561198040600573,250420,8BitMMO,ACH_CITIZEN,1,1565107827
76561198040600573,250420,8BitMMO,ACH_FRIEND,1,1565107827
76561198040600573,250420,8BitMMO,ACH_INVFULL,1,1565107827
76561198040600573,250420,8BitMMO,ACH_REBOOT,1,1565107827
76561198040600573,250420,8BitMMO,ACH_WIKI,1,1565107827
76561198040600573,250420,8BitMMO,ACH_TRADE,1,1565107827
76561198040600573,250420,8BitMMO,ACH_DEV,1,1565107827
76561198040600573,691750,Andromeda Wing,ACH_LEVEL1_CLEARED,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_LEVEL2_CLEARED,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_LEVEL3_CLEARED,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_LEVEL4_CLEARED,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_SURVIVOR,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_SUPER_SURVIVOR,1,1533924355
76561198040600573,691750,Andromeda Wing,ACH_INVINCIBLE,1,1533924355
76561198040600573,804620,Boxing Fighter : Super Punch,first_daily_challenge,0,0
76561198040600573,804620,Boxing Fighter : Super Punch,first_game_won,0,0
76561198040600573,497400,1 Moment Of Time: Silentville,NEW_ACHIEVEMENT_1_0,1,1501106364
